


EXPERIMENT: input length 3
[2019-04-26 18:45] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 425.04, Accuracy = 0.12, Loss = 2.303
[2019-04-26 18:58] Train Step 1690/10000, Batch Size = 128, Examples/Sec = 7503.65, Accuracy = 0.12, Loss = 2.299
[2019-04-26 18:58] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 7396.04, Accuracy = 0.06, Loss = 2.307
[2019-04-26 18:58] Train Step 1710/10000, Batch Size = 128, Examples/Sec = 7444.75, Accuracy = 0.16, Loss = 2.302
[2019-04-26 18:58] Train Step 1720/10000, Batch Size = 128, Examples/Sec = 7493.70, Accuracy = 0.14, Loss = 2.299
[2019-04-26 18:58] Train Step 1730/10000, Batch Size = 128, Examples/Sec = 7491.81, Accuracy = 0.10, Loss = 2.307
[2019-04-26 18:58] Train Step 1740/10000, Batch Size = 128, Examples/Sec = 7521.31, Accuracy = 0.07, Loss = 2.308
[2019-04-26 18:58] Train Step 1750/10000, Batch Size = 128, Examples/Sec = 7510.79, Accuracy = 0.09, Loss = 2.304
[2019-04-26 18:58] Train Step 1760/10000, Batch Size = 128, Examples/Sec = 7536.41, Accuracy = 0.12, Loss = 2.308
[2019-04-26 18:58] Train Step 1770/10000, Batch Size = 128, Examples/Sec = 7498.83, Accuracy = 0.07, Loss = 2.312
[2019-04-26 18:58] Train Step 1780/10000, Batch Size = 128, Examples/Sec = 7502.60, Accuracy = 0.08, Loss = 2.303
[2019-04-26 18:58] Train Step 1790/10000, Batch Size = 128, Examples/Sec = 7494.53, Accuracy = 0.10, Loss = 2.307
[2019-04-26 18:58] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 7477.73, Accuracy = 0.09, Loss = 2.311
[2019-04-26 18:58] Train Step 1810/10000, Batch Size = 128, Examples/Sec = 7052.40, Accuracy = 0.16, Loss = 2.297
[2019-04-26 18:58] Train Step 1820/10000, Batch Size = 128, Examples/Sec = 7436.92, Accuracy = 0.10, Loss = 2.309
[2019-04-26 18:58] Train Step 1830/10000, Batch Size = 128, Examples/Sec = 7500.08, Accuracy = 0.12, Loss = 2.296
[2019-04-26 18:58] Train Step 1840/10000, Batch Size = 128, Examples/Sec = 7506.90, Accuracy = 0.09, Loss = 2.303
[2019-04-26 18:58] Train Step 1850/10000, Batch Size = 128, Examples/Sec = 7483.15, Accuracy = 0.12, Loss = 2.304
[2019-04-26 18:58] Train Step 1860/10000, Batch Size = 128, Examples/Sec = 7507.74, Accuracy = 0.11, Loss = 2.309
[2019-04-26 18:58] Train Step 1870/10000, Batch Size = 128, Examples/Sec = 7546.15, Accuracy = 0.09, Loss = 2.304
[2019-04-26 18:58] Train Step 1880/10000, Batch Size = 128, Examples/Sec = 7505.12, Accuracy = 0.12, Loss = 2.301
[2019-04-26 18:58] Train Step 1890/10000, Batch Size = 128, Examples/Sec = 7226.50, Accuracy = 0.11, Loss = 2.300
[2019-04-26 18:58] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 7497.99, Accuracy = 0.11, Loss = 2.303
[2019-04-26 18:58] Train Step 1910/10000, Batch Size = 128, Examples/Sec = 7507.74, Accuracy = 0.09, Loss = 2.303
[2019-04-26 18:58] Train Step 1920/10000, Batch Size = 128, Examples/Sec = 7468.78, Accuracy = 0.09, Loss = 2.310
[2019-04-26 18:58] Train Step 1930/10000, Batch Size = 128, Examples/Sec = 7465.46, Accuracy = 0.10, Loss = 2.314
[2019-04-26 18:58] Train Step 1940/10000, Batch Size = 128, Examples/Sec = 7537.04, Accuracy = 0.09, Loss = 2.313
[2019-04-26 18:58] Train Step 1950/10000, Batch Size = 128, Examples/Sec = 7493.49, Accuracy = 0.11, Loss = 2.298
[2019-04-26 18:58] Train Step 1960/10000, Batch Size = 128, Examples/Sec = 7545.20, Accuracy = 0.10, Loss = 2.313
[2019-04-26 18:58] Train Step 1970/10000, Batch Size = 128, Examples/Sec = 7486.28, Accuracy = 0.08, Loss = 2.306
[2019-04-26 18:58] Train Step 1980/10000, Batch Size = 128, Examples/Sec = 7475.64, Accuracy = 0.12, Loss = 2.296
[2019-04-26 18:58] Train Step 1990/10000, Batch Size = 128, Examples/Sec = 7540.85, Accuracy = 0.10, Loss = 2.312
[2019-04-26 18:58] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 7490.56, Accuracy = 0.11, Loss = 2.306



EXPERIMENT: input length 23
[2019-04-26 18:58] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 4650.37, Accuracy = 0.08, Loss = 2.303
[2019-04-26 18:58] Train Step 0010/10000, Batch Size = 128, Examples/Sec = 6740.54, Accuracy = 0.07, Loss = 2.299
[2019-04-26 18:58] Train Step 0020/10000, Batch Size = 128, Examples/Sec = 6764.41, Accuracy = 0.11, Loss = 2.300
[2019-04-26 18:58] Train Step 0030/10000, Batch Size = 128, Examples/Sec = 6751.48, Accuracy = 0.10, Loss = 2.305
[2019-04-26 18:58] Train Step 0040/10000, Batch Size = 128, Examples/Sec = 6764.75, Accuracy = 0.13, Loss = 2.314
[2019-04-26 18:58] Train Step 0050/10000, Batch Size = 128, Examples/Sec = 6649.71, Accuracy = 0.11, Loss = 2.302
[2019-04-26 18:58] Train Step 0060/10000, Batch Size = 128, Examples/Sec = 6789.05, Accuracy = 0.06, Loss = 2.311
[2019-04-26 18:58] Train Step 0070/10000, Batch Size = 128, Examples/Sec = 6770.38, Accuracy = 0.06, Loss = 2.302
[2019-04-26 18:58] Train Step 0080/10000, Batch Size = 128, Examples/Sec = 6754.88, Accuracy = 0.12, Loss = 2.300
[2019-04-26 18:58] Train Step 0090/10000, Batch Size = 128, Examples/Sec = 6770.89, Accuracy = 0.13, Loss = 2.296
[2019-04-26 18:58] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 6753.52, Accuracy = 0.10, Loss = 2.302
[2019-04-26 18:58] Train Step 0110/10000, Batch Size = 128, Examples/Sec = 6745.71, Accuracy = 0.08, Loss = 2.308
[2019-04-26 18:58] Train Step 0120/10000, Batch Size = 128, Examples/Sec = 6951.50, Accuracy = 0.11, Loss = 2.305
[2019-04-26 18:58] Train Step 0130/10000, Batch Size = 128, Examples/Sec = 6933.99, Accuracy = 0.11, Loss = 2.300
[2019-04-26 18:58] Train Step 0140/10000, Batch Size = 128, Examples/Sec = 6928.08, Accuracy = 0.04, Loss = 2.300
[2019-04-26 18:58] Train Step 0150/10000, Batch Size = 128, Examples/Sec = 6938.83, Accuracy = 0.07, Loss = 2.306
[2019-04-26 18:58] Train Step 0160/10000, Batch Size = 128, Examples/Sec = 6916.66, Accuracy = 0.07, Loss = 2.309
[2019-04-26 18:58] Train Step 0170/10000, Batch Size = 128, Examples/Sec = 6915.05, Accuracy = 0.09, Loss = 2.313
[2019-04-26 18:58] Train Step 0180/10000, Batch Size = 128, Examples/Sec = 6915.68, Accuracy = 0.10, Loss = 2.303
[2019-04-26 18:58] Train Step 0190/10000, Batch Size = 128, Examples/Sec = 6905.98, Accuracy = 0.09, Loss = 2.306
[2019-04-26 18:58] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 6926.38, Accuracy = 0.14, Loss = 2.294
[2019-04-26 18:58] Train Step 0210/10000, Batch Size = 128, Examples/Sec = 6909.36, Accuracy = 0.18, Loss = 2.291
[2019-04-26 18:58] Train Step 0220/10000, Batch Size = 128, Examples/Sec = 6912.38, Accuracy = 0.12, Loss = 2.302
[2019-04-26 18:58] Train Step 0230/10000, Batch Size = 128, Examples/Sec = 6925.85, Accuracy = 0.08, Loss = 2.306
[2019-04-26 18:58] Train Step 0240/10000, Batch Size = 128, Examples/Sec = 6887.38, Accuracy = 0.07, Loss = 2.307
[2019-04-26 18:58] Train Step 0250/10000, Batch Size = 128, Examples/Sec = 6872.39, Accuracy = 0.15, Loss = 2.296
[2019-04-26 18:58] Train Step 0260/10000, Batch Size = 128, Examples/Sec = 6913.36, Accuracy = 0.08, Loss = 2.295
[2019-04-26 18:58] Train Step 0270/10000, Batch Size = 128, Examples/Sec = 6921.12, Accuracy = 0.07, Loss = 2.309
[2019-04-26 18:58] Train Step 0280/10000, Batch Size = 128, Examples/Sec = 6932.02, Accuracy = 0.07, Loss = 2.304
[2019-04-26 18:58] Train Step 0290/10000, Batch Size = 128, Examples/Sec = 6899.32, Accuracy = 0.07, Loss = 2.309
[2019-04-26 18:58] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 6918.53, Accuracy = 0.11, Loss = 2.300
[2019-04-26 18:58] Train Step 0310/10000, Batch Size = 128, Examples/Sec = 6925.49, Accuracy = 0.09, Loss = 2.303
[2019-04-26 18:58] Train Step 0320/10000, Batch Size = 128, Examples/Sec = 6934.52, Accuracy = 0.12, Loss = 2.311
[2019-04-26 18:58] Train Step 0330/10000, Batch Size = 128, Examples/Sec = 6910.34, Accuracy = 0.09, Loss = 2.305
[2019-04-26 18:58] Train Step 0340/10000, Batch Size = 128, Examples/Sec = 6927.46, Accuracy = 0.07, Loss = 2.305
[2019-04-26 18:58] Train Step 0350/10000, Batch Size = 128, Examples/Sec = 6913.09, Accuracy = 0.15, Loss = 2.296
[2019-04-26 18:58] Train Step 0360/10000, Batch Size = 128, Examples/Sec = 6942.86, Accuracy = 0.09, Loss = 2.305
[2019-04-26 18:58] Train Step 0370/10000, Batch Size = 128, Examples/Sec = 6944.30, Accuracy = 0.06, Loss = 2.312
[2019-04-26 18:58] Train Step 0380/10000, Batch Size = 128, Examples/Sec = 6932.29, Accuracy = 0.03, Loss = 2.318
[2019-04-26 18:58] Train Step 0390/10000, Batch Size = 128, Examples/Sec = 6930.05, Accuracy = 0.09, Loss = 2.301
[2019-04-26 18:58] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 6922.19, Accuracy = 0.08, Loss = 2.304
[2019-04-26 18:58] Train Step 0410/10000, Batch Size = 128, Examples/Sec = 6921.29, Accuracy = 0.15, Loss = 2.305
[2019-04-26 18:58] Train Step 0420/10000, Batch Size = 128, Examples/Sec = 6920.04, Accuracy = 0.09, Loss = 2.308
[2019-04-26 18:58] Train Step 0430/10000, Batch Size = 128, Examples/Sec = 6933.36, Accuracy = 0.12, Loss = 2.300
[2019-04-26 18:58] Train Step 0440/10000, Batch Size = 128, Examples/Sec = 6909.71, Accuracy = 0.09, Loss = 2.310
[2019-04-26 18:58] Train Step 0450/10000, Batch Size = 128, Examples/Sec = 6919.96, Accuracy = 0.09, Loss = 2.307
[2019-04-26 18:58] Train Step 0460/10000, Batch Size = 128, Examples/Sec = 6917.99, Accuracy = 0.09, Loss = 2.309
[2019-04-26 18:58] Train Step 0470/10000, Batch Size = 128, Examples/Sec = 6895.87, Accuracy = 0.11, Loss = 2.300
[2019-04-26 18:58] Train Step 0480/10000, Batch Size = 128, Examples/Sec = 6909.71, Accuracy = 0.09, Loss = 2.307
[2019-04-26 18:58] Train Step 0490/10000, Batch Size = 128, Examples/Sec = 6919.15, Accuracy = 0.09, Loss = 2.309
[2019-04-26 18:58] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 6898.26, Accuracy = 0.10, Loss = 2.302
[2019-04-26 18:58] Train Step 0510/10000, Batch Size = 128, Examples/Sec = 6929.51, Accuracy = 0.10, Loss = 2.304
[2019-04-26 18:58] Train Step 0520/10000, Batch Size = 128, Examples/Sec = 6853.26, Accuracy = 0.05, Loss = 2.307
[2019-04-26 18:58] Train Step 0530/10000, Batch Size = 128, Examples/Sec = 6899.86, Accuracy = 0.10, Loss = 2.305
[2019-04-26 18:58] Train Step 0540/10000, Batch Size = 128, Examples/Sec = 6939.10, Accuracy = 0.18, Loss = 2.297
[2019-04-26 18:58] Train Step 0550/10000, Batch Size = 128, Examples/Sec = 6751.14, Accuracy = 0.08, Loss = 2.302
[2019-04-26 18:58] Train Step 0560/10000, Batch Size = 128, Examples/Sec = 6761.00, Accuracy = 0.08, Loss = 2.307
[2019-04-26 18:58] Train Step 0570/10000, Batch Size = 128, Examples/Sec = 6909.27, Accuracy = 0.09, Loss = 2.309
[2019-04-26 18:58] Train Step 0580/10000, Batch Size = 128, Examples/Sec = 6897.82, Accuracy = 0.12, Loss = 2.298
[2019-04-26 18:58] Train Step 0590/10000, Batch Size = 128, Examples/Sec = 6910.42, Accuracy = 0.11, Loss = 2.301
[2019-04-26 18:58] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 6912.12, Accuracy = 0.13, Loss = 2.302
[2019-04-26 18:58] Train Step 0610/10000, Batch Size = 128, Examples/Sec = 6935.60, Accuracy = 0.10, Loss = 2.297
[2019-04-26 18:58] Train Step 0620/10000, Batch Size = 128, Examples/Sec = 6940.98, Accuracy = 0.09, Loss = 2.307
[2019-04-26 18:58] Train Step 0630/10000, Batch Size = 128, Examples/Sec = 6920.85, Accuracy = 0.15, Loss = 2.310
[2019-04-26 18:58] Train Step 0640/10000, Batch Size = 128, Examples/Sec = 6911.94, Accuracy = 0.08, Loss = 2.310
[2019-04-26 18:58] Train Step 0650/10000, Batch Size = 128, Examples/Sec = 6915.05, Accuracy = 0.09, Loss = 2.301
[2019-04-26 18:58] Train Step 0660/10000, Batch Size = 128, Examples/Sec = 6885.70, Accuracy = 0.12, Loss = 2.292
[2019-04-26 18:58] Train Step 0670/10000, Batch Size = 128, Examples/Sec = 6901.99, Accuracy = 0.10, Loss = 2.308
[2019-04-26 18:58] Train Step 0680/10000, Batch Size = 128, Examples/Sec = 6898.61, Accuracy = 0.11, Loss = 2.306
[2019-04-26 18:58] Train Step 0690/10000, Batch Size = 128, Examples/Sec = 6899.59, Accuracy = 0.07, Loss = 2.308
[2019-04-26 18:58] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 6768.42, Accuracy = 0.11, Loss = 2.304
[2019-04-26 18:58] Train Step 0710/10000, Batch Size = 128, Examples/Sec = 6918.97, Accuracy = 0.08, Loss = 2.307
[2019-04-26 18:59] Train Step 0720/10000, Batch Size = 128, Examples/Sec = 6907.76, Accuracy = 0.12, Loss = 2.311
[2019-04-26 18:59] Train Step 0730/10000, Batch Size = 128, Examples/Sec = 6919.78, Accuracy = 0.10, Loss = 2.305
[2019-04-26 18:59] Train Step 0740/10000, Batch Size = 128, Examples/Sec = 6929.42, Accuracy = 0.11, Loss = 2.309
[2019-04-26 18:59] Train Step 0750/10000, Batch Size = 128, Examples/Sec = 6949.43, Accuracy = 0.09, Loss = 2.304
[2019-04-26 18:59] Train Step 0760/10000, Batch Size = 128, Examples/Sec = 6895.78, Accuracy = 0.09, Loss = 2.313
[2019-04-26 18:59] Train Step 0770/10000, Batch Size = 128, Examples/Sec = 6921.92, Accuracy = 0.12, Loss = 2.302
[2019-04-26 18:59] Train Step 0780/10000, Batch Size = 128, Examples/Sec = 6897.02, Accuracy = 0.05, Loss = 2.304
[2019-04-26 18:59] Train Step 0790/10000, Batch Size = 128, Examples/Sec = 6917.90, Accuracy = 0.12, Loss = 2.305
[2019-04-26 18:59] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 6920.85, Accuracy = 0.09, Loss = 2.316
[2019-04-26 18:59] Train Step 0810/10000, Batch Size = 128, Examples/Sec = 6931.48, Accuracy = 0.15, Loss = 2.301
[2019-04-26 18:59] Train Step 0820/10000, Batch Size = 128, Examples/Sec = 6906.07, Accuracy = 0.03, Loss = 2.319
[2019-04-26 18:59] Train Step 0830/10000, Batch Size = 128, Examples/Sec = 6903.41, Accuracy = 0.05, Loss = 2.305
[2019-04-26 18:59] Train Step 0840/10000, Batch Size = 128, Examples/Sec = 6902.87, Accuracy = 0.09, Loss = 2.301
[2019-04-26 18:59] Train Step 0850/10000, Batch Size = 128, Examples/Sec = 6901.01, Accuracy = 0.10, Loss = 2.298
[2019-04-26 18:59] Train Step 0860/10000, Batch Size = 128, Examples/Sec = 6907.58, Accuracy = 0.11, Loss = 2.309
[2019-04-26 18:59] Train Step 0870/10000, Batch Size = 128, Examples/Sec = 6843.91, Accuracy = 0.12, Loss = 2.298
[2019-04-26 18:59] Train Step 0880/10000, Batch Size = 128, Examples/Sec = 6856.94, Accuracy = 0.09, Loss = 2.306
[2019-04-26 18:59] Train Step 0890/10000, Batch Size = 128, Examples/Sec = 6894.72, Accuracy = 0.09, Loss = 2.302
[2019-04-26 18:59] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 6866.41, Accuracy = 0.14, Loss = 2.303
[2019-04-26 18:59] Train Step 0910/10000, Batch Size = 128, Examples/Sec = 6915.50, Accuracy = 0.11, Loss = 2.301
[2019-04-26 18:59] Train Step 0920/10000, Batch Size = 128, Examples/Sec = 6901.28, Accuracy = 0.13, Loss = 2.293
[2019-04-26 18:59] Train Step 0930/10000, Batch Size = 128, Examples/Sec = 6915.59, Accuracy = 0.09, Loss = 2.306
[2019-04-26 18:59] Train Step 0940/10000, Batch Size = 128, Examples/Sec = 6943.40, Accuracy = 0.10, Loss = 2.304
[2019-04-26 18:59] Train Step 0950/10000, Batch Size = 128, Examples/Sec = 6916.66, Accuracy = 0.06, Loss = 2.307
[2019-04-26 18:59] Train Step 0960/10000, Batch Size = 128, Examples/Sec = 6913.09, Accuracy = 0.09, Loss = 2.308
[2019-04-26 18:59] Train Step 0970/10000, Batch Size = 128, Examples/Sec = 6886.58, Accuracy = 0.11, Loss = 2.304
[2019-04-26 18:59] Train Step 0980/10000, Batch Size = 128, Examples/Sec = 6889.94, Accuracy = 0.12, Loss = 2.302
[2019-04-26 18:59] Train Step 0990/10000, Batch Size = 128, Examples/Sec = 6945.02, Accuracy = 0.09, Loss = 2.308
[2019-04-26 18:59] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 6888.70, Accuracy = 0.07, Loss = 2.306
[2019-04-26 18:59] Train Step 1010/10000, Batch Size = 128, Examples/Sec = 6919.33, Accuracy = 0.09, Loss = 2.308
[2019-04-26 18:59] Train Step 1020/10000, Batch Size = 128, Examples/Sec = 6928.26, Accuracy = 0.12, Loss = 2.302
[2019-04-26 18:59] Train Step 1030/10000, Batch Size = 128, Examples/Sec = 6871.07, Accuracy = 0.11, Loss = 2.307
[2019-04-26 18:59] Train Step 1040/10000, Batch Size = 128, Examples/Sec = 6897.02, Accuracy = 0.08, Loss = 2.306
[2019-04-26 18:59] Train Step 1050/10000, Batch Size = 128, Examples/Sec = 6903.32, Accuracy = 0.12, Loss = 2.304
[2019-04-26 18:59] Train Step 1060/10000, Batch Size = 128, Examples/Sec = 6908.91, Accuracy = 0.13, Loss = 2.301
[2019-04-26 18:59] Train Step 1070/10000, Batch Size = 128, Examples/Sec = 6924.33, Accuracy = 0.09, Loss = 2.313
[2019-04-26 18:59] Train Step 1080/10000, Batch Size = 128, Examples/Sec = 6913.01, Accuracy = 0.09, Loss = 2.307
[2019-04-26 18:59] Train Step 1090/10000, Batch Size = 128, Examples/Sec = 6906.69, Accuracy = 0.05, Loss = 2.306
[2019-04-26 18:59] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 6926.56, Accuracy = 0.12, Loss = 2.297
[2019-04-26 18:59] Train Step 1110/10000, Batch Size = 128, Examples/Sec = 6918.35, Accuracy = 0.06, Loss = 2.310
[2019-04-26 18:59] Train Step 1120/10000, Batch Size = 128, Examples/Sec = 6916.03, Accuracy = 0.09, Loss = 2.304
[2019-04-26 18:59] Train Step 1130/10000, Batch Size = 128, Examples/Sec = 6935.42, Accuracy = 0.08, Loss = 2.305
[2019-04-26 18:59] Train Step 1140/10000, Batch Size = 128, Examples/Sec = 6547.92, Accuracy = 0.08, Loss = 2.302
[2019-04-26 18:59] Train Step 1150/10000, Batch Size = 128, Examples/Sec = 6915.94, Accuracy = 0.16, Loss = 2.298
[2019-04-26 18:59] Train Step 1160/10000, Batch Size = 128, Examples/Sec = 6893.65, Accuracy = 0.09, Loss = 2.310
[2019-04-26 18:59] Train Step 1170/10000, Batch Size = 128, Examples/Sec = 6878.37, Accuracy = 0.12, Loss = 2.302
[2019-04-26 18:59] Train Step 1180/10000, Batch Size = 128, Examples/Sec = 6916.12, Accuracy = 0.06, Loss = 2.314
[2019-04-26 18:59] Train Step 1190/10000, Batch Size = 128, Examples/Sec = 6891.44, Accuracy = 0.07, Loss = 2.309
[2019-04-26 18:59] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 6914.07, Accuracy = 0.09, Loss = 2.306
[2019-04-26 18:59] Train Step 1210/10000, Batch Size = 128, Examples/Sec = 6939.36, Accuracy = 0.05, Loss = 2.309
[2019-04-26 18:59] Train Step 1220/10000, Batch Size = 128, Examples/Sec = 6902.70, Accuracy = 0.09, Loss = 2.297
[2019-04-26 18:59] Train Step 1230/10000, Batch Size = 128, Examples/Sec = 6907.22, Accuracy = 0.09, Loss = 2.305
[2019-04-26 18:59] Train Step 1240/10000, Batch Size = 128, Examples/Sec = 6906.78, Accuracy = 0.09, Loss = 2.307
[2019-04-26 18:59] Train Step 1250/10000, Batch Size = 128, Examples/Sec = 6857.38, Accuracy = 0.10, Loss = 2.304
[2019-04-26 18:59] Train Step 1260/10000, Batch Size = 128, Examples/Sec = 6920.58, Accuracy = 0.16, Loss = 2.299
[2019-04-26 18:59] Train Step 1270/10000, Batch Size = 128, Examples/Sec = 6858.52, Accuracy = 0.13, Loss = 2.300
[2019-04-26 18:59] Train Step 1280/10000, Batch Size = 128, Examples/Sec = 6915.41, Accuracy = 0.09, Loss = 2.308
[2019-04-26 18:59] Train Step 1290/10000, Batch Size = 128, Examples/Sec = 6890.65, Accuracy = 0.09, Loss = 2.305
[2019-04-26 18:59] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 6927.10, Accuracy = 0.05, Loss = 2.300
[2019-04-26 18:59] Train Step 1310/10000, Batch Size = 128, Examples/Sec = 6921.12, Accuracy = 0.12, Loss = 2.305
[2019-04-26 18:59] Train Step 1320/10000, Batch Size = 128, Examples/Sec = 6938.47, Accuracy = 0.14, Loss = 2.304
[2019-04-26 18:59] Train Step 1330/10000, Batch Size = 128, Examples/Sec = 6942.69, Accuracy = 0.09, Loss = 2.310
[2019-04-26 18:59] Train Step 1340/10000, Batch Size = 128, Examples/Sec = 6926.74, Accuracy = 0.07, Loss = 2.304
[2019-04-26 18:59] Train Step 1350/10000, Batch Size = 128, Examples/Sec = 6900.83, Accuracy = 0.15, Loss = 2.304
[2019-04-26 18:59] Train Step 1360/10000, Batch Size = 128, Examples/Sec = 6865.01, Accuracy = 0.09, Loss = 2.306
[2019-04-26 18:59] Train Step 1370/10000, Batch Size = 128, Examples/Sec = 6897.29, Accuracy = 0.14, Loss = 2.301
[2019-04-26 18:59] Train Step 1380/10000, Batch Size = 128, Examples/Sec = 6929.69, Accuracy = 0.09, Loss = 2.299
[2019-04-26 18:59] Train Step 1390/10000, Batch Size = 128, Examples/Sec = 6924.06, Accuracy = 0.09, Loss = 2.304
[2019-04-26 18:59] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 6909.80, Accuracy = 0.08, Loss = 2.306
[2019-04-26 18:59] Train Step 1410/10000, Batch Size = 128, Examples/Sec = 6936.41, Accuracy = 0.12, Loss = 2.301
[2019-04-26 18:59] Train Step 1420/10000, Batch Size = 128, Examples/Sec = 6892.42, Accuracy = 0.12, Loss = 2.299
[2019-04-26 18:59] Train Step 1430/10000, Batch Size = 128, Examples/Sec = 6883.75, Accuracy = 0.07, Loss = 2.322
[2019-04-26 18:59] Train Step 1440/10000, Batch Size = 128, Examples/Sec = 6922.90, Accuracy = 0.12, Loss = 2.304
[2019-04-26 18:59] Train Step 1450/10000, Batch Size = 128, Examples/Sec = 6936.68, Accuracy = 0.09, Loss = 2.303
[2019-04-26 18:59] Train Step 1460/10000, Batch Size = 128, Examples/Sec = 6797.56, Accuracy = 0.11, Loss = 2.301
[2019-04-26 18:59] Train Step 1470/10000, Batch Size = 128, Examples/Sec = 6920.58, Accuracy = 0.09, Loss = 2.309
[2019-04-26 18:59] Train Step 1480/10000, Batch Size = 128, Examples/Sec = 6919.42, Accuracy = 0.12, Loss = 2.305
[2019-04-26 18:59] Train Step 1490/10000, Batch Size = 128, Examples/Sec = 6897.99, Accuracy = 0.10, Loss = 2.305
[2019-04-26 18:59] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 6908.91, Accuracy = 0.05, Loss = 2.307
[2019-04-26 18:59] Train Step 1510/10000, Batch Size = 128, Examples/Sec = 6912.56, Accuracy = 0.16, Loss = 2.296
[2019-04-26 18:59] Train Step 1520/10000, Batch Size = 128, Examples/Sec = 6903.58, Accuracy = 0.10, Loss = 2.310
[2019-04-26 18:59] Train Step 1530/10000, Batch Size = 128, Examples/Sec = 6876.61, Accuracy = 0.09, Loss = 2.308
[2019-04-26 18:59] Train Step 1540/10000, Batch Size = 128, Examples/Sec = 6913.81, Accuracy = 0.10, Loss = 2.312
[2019-04-26 18:59] Train Step 1550/10000, Batch Size = 128, Examples/Sec = 6894.19, Accuracy = 0.12, Loss = 2.299
[2019-04-26 18:59] Train Step 1560/10000, Batch Size = 128, Examples/Sec = 6911.14, Accuracy = 0.05, Loss = 2.316
[2019-04-26 18:59] Train Step 1570/10000, Batch Size = 128, Examples/Sec = 6908.20, Accuracy = 0.05, Loss = 2.299
[2019-04-26 18:59] Train Step 1580/10000, Batch Size = 128, Examples/Sec = 6886.14, Accuracy = 0.13, Loss = 2.302
[2019-04-26 18:59] Train Step 1590/10000, Batch Size = 128, Examples/Sec = 6925.04, Accuracy = 0.11, Loss = 2.302
[2019-04-26 18:59] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 6891.80, Accuracy = 0.08, Loss = 2.306
[2019-04-26 18:59] Train Step 1610/10000, Batch Size = 128, Examples/Sec = 6878.64, Accuracy = 0.07, Loss = 2.308
[2019-04-26 18:59] Train Step 1620/10000, Batch Size = 128, Examples/Sec = 6898.17, Accuracy = 0.07, Loss = 2.316
[2019-04-26 18:59] Train Step 1630/10000, Batch Size = 128, Examples/Sec = 6912.20, Accuracy = 0.14, Loss = 2.303
[2019-04-26 18:59] Train Step 1640/10000, Batch Size = 128, Examples/Sec = 6899.06, Accuracy = 0.08, Loss = 2.305
[2019-04-26 18:59] Train Step 1650/10000, Batch Size = 128, Examples/Sec = 6893.30, Accuracy = 0.11, Loss = 2.299
[2019-04-26 18:59] Train Step 1660/10000, Batch Size = 128, Examples/Sec = 6941.34, Accuracy = 0.09, Loss = 2.300
[2019-04-26 18:59] Train Step 1670/10000, Batch Size = 128, Examples/Sec = 6893.48, Accuracy = 0.13, Loss = 2.301
[2019-04-26 18:59] Train Step 1680/10000, Batch Size = 128, Examples/Sec = 6888.79, Accuracy = 0.09, Loss = 2.307
[2019-04-26 18:59] Train Step 1690/10000, Batch Size = 128, Examples/Sec = 6901.10, Accuracy = 0.09, Loss = 2.303
[2019-04-26 18:59] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 6900.39, Accuracy = 0.09, Loss = 2.301
[2019-04-26 18:59] Train Step 1710/10000, Batch Size = 128, Examples/Sec = 6908.11, Accuracy = 0.09, Loss = 2.304
[2019-04-26 18:59] Train Step 1720/10000, Batch Size = 128, Examples/Sec = 6919.06, Accuracy = 0.09, Loss = 2.305
[2019-04-26 18:59] Train Step 1730/10000, Batch Size = 128, Examples/Sec = 6949.70, Accuracy = 0.11, Loss = 2.305
[2019-04-26 18:59] Train Step 1740/10000, Batch Size = 128, Examples/Sec = 6899.50, Accuracy = 0.12, Loss = 2.297
[2019-04-26 18:59] Train Step 1750/10000, Batch Size = 128, Examples/Sec = 6905.00, Accuracy = 0.09, Loss = 2.306
[2019-04-26 18:59] Train Step 1760/10000, Batch Size = 128, Examples/Sec = 6902.16, Accuracy = 0.10, Loss = 2.296
[2019-04-26 18:59] Train Step 1770/10000, Batch Size = 128, Examples/Sec = 6933.45, Accuracy = 0.08, Loss = 2.302
