


EXPERIMENT: input length 3
[2019-04-30 10:39] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 318.78, Accuracy = 0.11, Loss = 2.293
[2019-04-30 11:37] Train Step 1890/10000, Batch Size = 128, Examples/Sec = 1023.43, Accuracy = 0.09, Loss = 2.304
[2019-04-30 11:37] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 1073.22, Accuracy = 0.11, Loss = 2.300
[2019-04-30 11:37] Train Step 1910/10000, Batch Size = 128, Examples/Sec = 1018.82, Accuracy = 0.15, Loss = 2.299
[2019-04-30 11:37] Train Step 1920/10000, Batch Size = 128, Examples/Sec = 1002.43, Accuracy = 0.05, Loss = 2.306
[2019-04-30 11:37] Train Step 1930/10000, Batch Size = 128, Examples/Sec = 1009.17, Accuracy = 0.10, Loss = 2.308
[2019-04-30 11:37] Train Step 1940/10000, Batch Size = 128, Examples/Sec = 1005.13, Accuracy = 0.12, Loss = 2.305
[2019-04-30 11:37] Train Step 1950/10000, Batch Size = 128, Examples/Sec = 1064.56, Accuracy = 0.07, Loss = 2.306
[2019-04-30 11:37] Train Step 1960/10000, Batch Size = 128, Examples/Sec = 1008.23, Accuracy = 0.08, Loss = 2.312
[2019-04-30 11:38] Train Step 1970/10000, Batch Size = 128, Examples/Sec = 1003.65, Accuracy = 0.10, Loss = 2.304
[2019-04-30 11:38] Train Step 1980/10000, Batch Size = 128, Examples/Sec = 1023.32, Accuracy = 0.12, Loss = 2.296
[2019-04-30 11:38] Train Step 1990/10000, Batch Size = 128, Examples/Sec = 1009.15, Accuracy = 0.07, Loss = 2.309
[2019-04-30 11:38] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 1024.60, Accuracy = 0.13, Loss = 2.304



EXPERIMENT: input length 168
[2019-04-30 11:38] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 762.87, Accuracy = 0.08, Loss = 2.299
[2019-04-30 11:38] Train Step 0010/10000, Batch Size = 128, Examples/Sec = 918.27, Accuracy = 0.07, Loss = 2.306
[2019-04-30 11:38] Train Step 0020/10000, Batch Size = 128, Examples/Sec = 930.14, Accuracy = 0.09, Loss = 2.308
[2019-04-30 11:38] Train Step 0030/10000, Batch Size = 128, Examples/Sec = 985.07, Accuracy = 0.09, Loss = 2.307
[2019-04-30 11:38] Train Step 0040/10000, Batch Size = 128, Examples/Sec = 927.34, Accuracy = 0.09, Loss = 2.308
[2019-04-30 11:38] Train Step 0050/10000, Batch Size = 128, Examples/Sec = 907.23, Accuracy = 0.06, Loss = 2.316
[2019-04-30 11:38] Train Step 0060/10000, Batch Size = 128, Examples/Sec = 911.47, Accuracy = 0.08, Loss = 2.308
[2019-04-30 11:38] Train Step 0070/10000, Batch Size = 128, Examples/Sec = 931.18, Accuracy = 0.12, Loss = 2.304
[2019-04-30 11:38] Train Step 0080/10000, Batch Size = 128, Examples/Sec = 914.94, Accuracy = 0.08, Loss = 2.309
[2019-04-30 11:38] Train Step 0090/10000, Batch Size = 128, Examples/Sec = 918.23, Accuracy = 0.07, Loss = 2.318
[2019-04-30 11:38] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 917.13, Accuracy = 0.09, Loss = 2.315
[2019-04-30 11:38] Train Step 0110/10000, Batch Size = 128, Examples/Sec = 928.60, Accuracy = 0.09, Loss = 2.317
[2019-04-30 11:38] Train Step 0120/10000, Batch Size = 128, Examples/Sec = 928.88, Accuracy = 0.18, Loss = 2.298
[2019-04-30 11:38] Train Step 0130/10000, Batch Size = 128, Examples/Sec = 914.49, Accuracy = 0.12, Loss = 2.306
[2019-04-30 11:38] Train Step 0140/10000, Batch Size = 128, Examples/Sec = 911.74, Accuracy = 0.12, Loss = 2.295
[2019-04-30 11:38] Train Step 0150/10000, Batch Size = 128, Examples/Sec = 929.93, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:38] Train Step 0160/10000, Batch Size = 128, Examples/Sec = 928.91, Accuracy = 0.11, Loss = 2.312
[2019-04-30 11:38] Train Step 0170/10000, Batch Size = 128, Examples/Sec = 914.03, Accuracy = 0.09, Loss = 2.308
[2019-04-30 11:38] Train Step 0180/10000, Batch Size = 128, Examples/Sec = 922.74, Accuracy = 0.12, Loss = 2.309
[2019-04-30 11:38] Train Step 0190/10000, Batch Size = 128, Examples/Sec = 916.84, Accuracy = 0.07, Loss = 2.320
[2019-04-30 11:38] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 933.00, Accuracy = 0.09, Loss = 2.298
[2019-04-30 11:38] Train Step 0210/10000, Batch Size = 128, Examples/Sec = 957.95, Accuracy = 0.08, Loss = 2.311
[2019-04-30 11:38] Train Step 0220/10000, Batch Size = 128, Examples/Sec = 911.30, Accuracy = 0.05, Loss = 2.310
[2019-04-30 11:38] Train Step 0230/10000, Batch Size = 128, Examples/Sec = 923.18, Accuracy = 0.13, Loss = 2.296
[2019-04-30 11:38] Train Step 0240/10000, Batch Size = 128, Examples/Sec = 918.20, Accuracy = 0.11, Loss = 2.292
[2019-04-30 11:38] Train Step 0250/10000, Batch Size = 128, Examples/Sec = 986.26, Accuracy = 0.11, Loss = 2.301
[2019-04-30 11:38] Train Step 0260/10000, Batch Size = 128, Examples/Sec = 925.43, Accuracy = 0.08, Loss = 2.306
[2019-04-30 11:38] Train Step 0270/10000, Batch Size = 128, Examples/Sec = 918.16, Accuracy = 0.07, Loss = 2.306
[2019-04-30 11:38] Train Step 0280/10000, Batch Size = 128, Examples/Sec = 926.81, Accuracy = 0.06, Loss = 2.309
[2019-04-30 11:38] Train Step 0290/10000, Batch Size = 128, Examples/Sec = 918.04, Accuracy = 0.14, Loss = 2.302
[2019-04-30 11:38] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 983.45, Accuracy = 0.11, Loss = 2.307
[2019-04-30 11:38] Train Step 0310/10000, Batch Size = 128, Examples/Sec = 932.44, Accuracy = 0.09, Loss = 2.313
[2019-04-30 11:38] Train Step 0320/10000, Batch Size = 128, Examples/Sec = 926.06, Accuracy = 0.06, Loss = 2.310
[2019-04-30 11:38] Train Step 0330/10000, Batch Size = 128, Examples/Sec = 932.07, Accuracy = 0.13, Loss = 2.293
[2019-04-30 11:38] Train Step 0340/10000, Batch Size = 128, Examples/Sec = 918.18, Accuracy = 0.10, Loss = 2.301
[2019-04-30 11:39] Train Step 0350/10000, Batch Size = 128, Examples/Sec = 923.83, Accuracy = 0.09, Loss = 2.304
[2019-04-30 11:39] Train Step 0360/10000, Batch Size = 128, Examples/Sec = 916.53, Accuracy = 0.14, Loss = 2.298
[2019-04-30 11:39] Train Step 0370/10000, Batch Size = 128, Examples/Sec = 981.23, Accuracy = 0.14, Loss = 2.294
[2019-04-30 11:39] Train Step 0380/10000, Batch Size = 128, Examples/Sec = 981.77, Accuracy = 0.10, Loss = 2.307
[2019-04-30 11:39] Train Step 0390/10000, Batch Size = 128, Examples/Sec = 962.07, Accuracy = 0.09, Loss = 2.308
[2019-04-30 11:39] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 926.30, Accuracy = 0.13, Loss = 2.297
[2019-04-30 11:39] Train Step 0410/10000, Batch Size = 128, Examples/Sec = 927.38, Accuracy = 0.09, Loss = 2.303
[2019-04-30 11:39] Train Step 0420/10000, Batch Size = 128, Examples/Sec = 927.38, Accuracy = 0.06, Loss = 2.310
[2019-04-30 11:39] Train Step 0430/10000, Batch Size = 128, Examples/Sec = 922.33, Accuracy = 0.11, Loss = 2.300
[2019-04-30 11:39] Train Step 0440/10000, Batch Size = 128, Examples/Sec = 920.25, Accuracy = 0.08, Loss = 2.313
[2019-04-30 11:39] Train Step 0450/10000, Batch Size = 128, Examples/Sec = 932.41, Accuracy = 0.05, Loss = 2.307
[2019-04-30 11:39] Train Step 0460/10000, Batch Size = 128, Examples/Sec = 902.33, Accuracy = 0.07, Loss = 2.309
[2019-04-30 11:39] Train Step 0470/10000, Batch Size = 128, Examples/Sec = 909.27, Accuracy = 0.08, Loss = 2.306
[2019-04-30 11:39] Train Step 0480/10000, Batch Size = 128, Examples/Sec = 918.79, Accuracy = 0.11, Loss = 2.313
[2019-04-30 11:39] Train Step 0490/10000, Batch Size = 128, Examples/Sec = 924.70, Accuracy = 0.07, Loss = 2.310
[2019-04-30 11:39] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 959.38, Accuracy = 0.13, Loss = 2.298
[2019-04-30 11:39] Train Step 0510/10000, Batch Size = 128, Examples/Sec = 927.75, Accuracy = 0.07, Loss = 2.315
[2019-04-30 11:39] Train Step 0520/10000, Batch Size = 128, Examples/Sec = 918.80, Accuracy = 0.11, Loss = 2.302
[2019-04-30 11:39] Train Step 0530/10000, Batch Size = 128, Examples/Sec = 903.69, Accuracy = 0.11, Loss = 2.306
[2019-04-30 11:39] Train Step 0540/10000, Batch Size = 128, Examples/Sec = 906.71, Accuracy = 0.09, Loss = 2.307
[2019-04-30 11:39] Train Step 0550/10000, Batch Size = 128, Examples/Sec = 918.34, Accuracy = 0.07, Loss = 2.304
[2019-04-30 11:39] Train Step 0560/10000, Batch Size = 128, Examples/Sec = 917.37, Accuracy = 0.09, Loss = 2.300
[2019-04-30 11:39] Train Step 0570/10000, Batch Size = 128, Examples/Sec = 922.69, Accuracy = 0.10, Loss = 2.310
[2019-04-30 11:39] Train Step 0580/10000, Batch Size = 128, Examples/Sec = 894.83, Accuracy = 0.11, Loss = 2.310
[2019-04-30 11:39] Train Step 0590/10000, Batch Size = 128, Examples/Sec = 941.57, Accuracy = 0.08, Loss = 2.311
[2019-04-30 11:39] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 926.50, Accuracy = 0.09, Loss = 2.305
[2019-04-30 11:39] Train Step 0610/10000, Batch Size = 128, Examples/Sec = 981.21, Accuracy = 0.12, Loss = 2.299
[2019-04-30 11:39] Train Step 0620/10000, Batch Size = 128, Examples/Sec = 985.08, Accuracy = 0.12, Loss = 2.306
[2019-04-30 11:39] Train Step 0630/10000, Batch Size = 128, Examples/Sec = 987.30, Accuracy = 0.15, Loss = 2.302
[2019-04-30 11:39] Train Step 0640/10000, Batch Size = 128, Examples/Sec = 981.10, Accuracy = 0.06, Loss = 2.316
[2019-04-30 11:39] Train Step 0650/10000, Batch Size = 128, Examples/Sec = 983.20, Accuracy = 0.10, Loss = 2.298
[2019-04-30 11:39] Train Step 0660/10000, Batch Size = 128, Examples/Sec = 986.03, Accuracy = 0.06, Loss = 2.301
[2019-04-30 11:39] Train Step 0670/10000, Batch Size = 128, Examples/Sec = 985.19, Accuracy = 0.11, Loss = 2.300
[2019-04-30 11:39] Train Step 0680/10000, Batch Size = 128, Examples/Sec = 987.76, Accuracy = 0.12, Loss = 2.301
[2019-04-30 11:39] Train Step 0690/10000, Batch Size = 128, Examples/Sec = 983.92, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:39] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 983.95, Accuracy = 0.04, Loss = 2.309
[2019-04-30 11:39] Train Step 0710/10000, Batch Size = 128, Examples/Sec = 984.72, Accuracy = 0.14, Loss = 2.299
[2019-04-30 11:39] Train Step 0720/10000, Batch Size = 128, Examples/Sec = 984.83, Accuracy = 0.06, Loss = 2.306
[2019-04-30 11:39] Train Step 0730/10000, Batch Size = 128, Examples/Sec = 980.75, Accuracy = 0.10, Loss = 2.305
[2019-04-30 11:39] Train Step 0740/10000, Batch Size = 128, Examples/Sec = 982.90, Accuracy = 0.09, Loss = 2.301
[2019-04-30 11:39] Train Step 0750/10000, Batch Size = 128, Examples/Sec = 984.70, Accuracy = 0.05, Loss = 2.317
[2019-04-30 11:40] Train Step 0760/10000, Batch Size = 128, Examples/Sec = 981.73, Accuracy = 0.08, Loss = 2.309
[2019-04-30 11:40] Train Step 0770/10000, Batch Size = 128, Examples/Sec = 984.37, Accuracy = 0.12, Loss = 2.309
[2019-04-30 11:40] Train Step 0780/10000, Batch Size = 128, Examples/Sec = 983.48, Accuracy = 0.12, Loss = 2.297
[2019-04-30 11:40] Train Step 0790/10000, Batch Size = 128, Examples/Sec = 984.75, Accuracy = 0.12, Loss = 2.302
[2019-04-30 11:40] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 985.10, Accuracy = 0.09, Loss = 2.312
[2019-04-30 11:40] Train Step 0810/10000, Batch Size = 128, Examples/Sec = 986.10, Accuracy = 0.08, Loss = 2.305
[2019-04-30 11:40] Train Step 0820/10000, Batch Size = 128, Examples/Sec = 986.18, Accuracy = 0.08, Loss = 2.306
[2019-04-30 11:40] Train Step 0830/10000, Batch Size = 128, Examples/Sec = 912.83, Accuracy = 0.17, Loss = 2.298
[2019-04-30 11:40] Train Step 0840/10000, Batch Size = 128, Examples/Sec = 902.13, Accuracy = 0.07, Loss = 2.303
[2019-04-30 11:40] Train Step 0850/10000, Batch Size = 128, Examples/Sec = 925.86, Accuracy = 0.08, Loss = 2.304
[2019-04-30 11:40] Train Step 0860/10000, Batch Size = 128, Examples/Sec = 921.82, Accuracy = 0.06, Loss = 2.305
[2019-04-30 11:40] Train Step 0870/10000, Batch Size = 128, Examples/Sec = 931.50, Accuracy = 0.06, Loss = 2.306
[2019-04-30 11:40] Train Step 0880/10000, Batch Size = 128, Examples/Sec = 912.66, Accuracy = 0.11, Loss = 2.308
[2019-04-30 11:40] Train Step 0890/10000, Batch Size = 128, Examples/Sec = 917.61, Accuracy = 0.12, Loss = 2.302
[2019-04-30 11:40] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 915.23, Accuracy = 0.09, Loss = 2.302
[2019-04-30 11:40] Train Step 0910/10000, Batch Size = 128, Examples/Sec = 912.75, Accuracy = 0.05, Loss = 2.311
[2019-04-30 11:40] Train Step 0920/10000, Batch Size = 128, Examples/Sec = 934.41, Accuracy = 0.09, Loss = 2.307
[2019-04-30 11:40] Train Step 0930/10000, Batch Size = 128, Examples/Sec = 963.34, Accuracy = 0.12, Loss = 2.312
[2019-04-30 11:40] Train Step 0940/10000, Batch Size = 128, Examples/Sec = 924.08, Accuracy = 0.05, Loss = 2.305
[2019-04-30 11:40] Train Step 0950/10000, Batch Size = 128, Examples/Sec = 917.37, Accuracy = 0.14, Loss = 2.299
[2019-04-30 11:40] Train Step 0960/10000, Batch Size = 128, Examples/Sec = 912.61, Accuracy = 0.09, Loss = 2.308
[2019-04-30 11:40] Train Step 0970/10000, Batch Size = 128, Examples/Sec = 911.61, Accuracy = 0.12, Loss = 2.308
[2019-04-30 11:40] Train Step 0980/10000, Batch Size = 128, Examples/Sec = 909.09, Accuracy = 0.10, Loss = 2.299
[2019-04-30 11:40] Train Step 0990/10000, Batch Size = 128, Examples/Sec = 925.62, Accuracy = 0.09, Loss = 2.305
[2019-04-30 11:40] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 915.03, Accuracy = 0.14, Loss = 2.300
[2019-04-30 11:40] Train Step 1010/10000, Batch Size = 128, Examples/Sec = 923.87, Accuracy = 0.06, Loss = 2.307
[2019-04-30 11:40] Train Step 1020/10000, Batch Size = 128, Examples/Sec = 960.59, Accuracy = 0.10, Loss = 2.298
[2019-04-30 11:40] Train Step 1030/10000, Batch Size = 128, Examples/Sec = 911.30, Accuracy = 0.12, Loss = 2.302
[2019-04-30 11:40] Train Step 1040/10000, Batch Size = 128, Examples/Sec = 910.97, Accuracy = 0.12, Loss = 2.300
[2019-04-30 11:40] Train Step 1050/10000, Batch Size = 128, Examples/Sec = 911.29, Accuracy = 0.14, Loss = 2.298
[2019-04-30 11:40] Train Step 1060/10000, Batch Size = 128, Examples/Sec = 922.91, Accuracy = 0.08, Loss = 2.308
[2019-04-30 11:40] Train Step 1070/10000, Batch Size = 128, Examples/Sec = 921.91, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:40] Train Step 1080/10000, Batch Size = 128, Examples/Sec = 927.92, Accuracy = 0.13, Loss = 2.298
[2019-04-30 11:40] Train Step 1090/10000, Batch Size = 128, Examples/Sec = 905.88, Accuracy = 0.10, Loss = 2.305
[2019-04-30 11:40] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 909.12, Accuracy = 0.11, Loss = 2.299
[2019-04-30 11:40] Train Step 1110/10000, Batch Size = 128, Examples/Sec = 938.32, Accuracy = 0.11, Loss = 2.305
[2019-04-30 11:40] Train Step 1120/10000, Batch Size = 128, Examples/Sec = 917.86, Accuracy = 0.12, Loss = 2.296
[2019-04-30 11:40] Train Step 1130/10000, Batch Size = 128, Examples/Sec = 915.13, Accuracy = 0.15, Loss = 2.298
[2019-04-30 11:40] Train Step 1140/10000, Batch Size = 128, Examples/Sec = 927.07, Accuracy = 0.10, Loss = 2.304
[2019-04-30 11:40] Train Step 1150/10000, Batch Size = 128, Examples/Sec = 916.55, Accuracy = 0.16, Loss = 2.303
[2019-04-30 11:41] Train Step 1160/10000, Batch Size = 128, Examples/Sec = 916.75, Accuracy = 0.07, Loss = 2.307
[2019-04-30 11:41] Train Step 1170/10000, Batch Size = 128, Examples/Sec = 920.05, Accuracy = 0.12, Loss = 2.299
[2019-04-30 11:41] Train Step 1180/10000, Batch Size = 128, Examples/Sec = 918.05, Accuracy = 0.10, Loss = 2.304
[2019-04-30 11:41] Train Step 1190/10000, Batch Size = 128, Examples/Sec = 912.78, Accuracy = 0.13, Loss = 2.298
[2019-04-30 11:41] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 976.99, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:41] Train Step 1210/10000, Batch Size = 128, Examples/Sec = 917.86, Accuracy = 0.08, Loss = 2.299
[2019-04-30 11:41] Train Step 1220/10000, Batch Size = 128, Examples/Sec = 911.87, Accuracy = 0.15, Loss = 2.299
[2019-04-30 11:41] Train Step 1230/10000, Batch Size = 128, Examples/Sec = 906.69, Accuracy = 0.07, Loss = 2.306
[2019-04-30 11:41] Train Step 1240/10000, Batch Size = 128, Examples/Sec = 918.83, Accuracy = 0.13, Loss = 2.308
[2019-04-30 11:41] Train Step 1250/10000, Batch Size = 128, Examples/Sec = 922.24, Accuracy = 0.13, Loss = 2.298
[2019-04-30 11:41] Train Step 1260/10000, Batch Size = 128, Examples/Sec = 940.89, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:41] Train Step 1270/10000, Batch Size = 128, Examples/Sec = 922.96, Accuracy = 0.10, Loss = 2.307
[2019-04-30 11:41] Train Step 1280/10000, Batch Size = 128, Examples/Sec = 975.43, Accuracy = 0.09, Loss = 2.301
[2019-04-30 11:41] Train Step 1290/10000, Batch Size = 128, Examples/Sec = 924.34, Accuracy = 0.09, Loss = 2.306
[2019-04-30 11:41] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 923.00, Accuracy = 0.10, Loss = 2.300
[2019-04-30 11:41] Train Step 1310/10000, Batch Size = 128, Examples/Sec = 925.29, Accuracy = 0.05, Loss = 2.306
[2019-04-30 11:41] Train Step 1320/10000, Batch Size = 128, Examples/Sec = 930.69, Accuracy = 0.13, Loss = 2.301
[2019-04-30 11:41] Train Step 1330/10000, Batch Size = 128, Examples/Sec = 905.62, Accuracy = 0.05, Loss = 2.312
[2019-04-30 11:41] Train Step 1340/10000, Batch Size = 128, Examples/Sec = 920.24, Accuracy = 0.13, Loss = 2.297
[2019-04-30 11:41] Train Step 1350/10000, Batch Size = 128, Examples/Sec = 917.38, Accuracy = 0.06, Loss = 2.311
[2019-04-30 11:41] Train Step 1360/10000, Batch Size = 128, Examples/Sec = 929.02, Accuracy = 0.12, Loss = 2.301
[2019-04-30 11:41] Train Step 1370/10000, Batch Size = 128, Examples/Sec = 934.47, Accuracy = 0.10, Loss = 2.300
[2019-04-30 11:41] Train Step 1380/10000, Batch Size = 128, Examples/Sec = 923.19, Accuracy = 0.05, Loss = 2.307
[2019-04-30 11:41] Train Step 1390/10000, Batch Size = 128, Examples/Sec = 923.18, Accuracy = 0.12, Loss = 2.296
[2019-04-30 11:41] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 975.93, Accuracy = 0.11, Loss = 2.300
[2019-04-30 11:41] Train Step 1410/10000, Batch Size = 128, Examples/Sec = 976.48, Accuracy = 0.12, Loss = 2.303
[2019-04-30 11:41] Train Step 1420/10000, Batch Size = 128, Examples/Sec = 909.33, Accuracy = 0.11, Loss = 2.300
[2019-04-30 11:41] Train Step 1430/10000, Batch Size = 128, Examples/Sec = 966.64, Accuracy = 0.08, Loss = 2.303
[2019-04-30 11:41] Train Step 1440/10000, Batch Size = 128, Examples/Sec = 912.52, Accuracy = 0.06, Loss = 2.304
[2019-04-30 11:41] Train Step 1450/10000, Batch Size = 128, Examples/Sec = 915.24, Accuracy = 0.16, Loss = 2.297
[2019-04-30 11:41] Train Step 1460/10000, Batch Size = 128, Examples/Sec = 927.83, Accuracy = 0.07, Loss = 2.312
[2019-04-30 11:41] Train Step 1470/10000, Batch Size = 128, Examples/Sec = 928.11, Accuracy = 0.09, Loss = 2.306
[2019-04-30 11:41] Train Step 1480/10000, Batch Size = 128, Examples/Sec = 910.61, Accuracy = 0.06, Loss = 2.307
[2019-04-30 11:41] Train Step 1490/10000, Batch Size = 128, Examples/Sec = 910.33, Accuracy = 0.11, Loss = 2.308
[2019-04-30 11:41] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 930.63, Accuracy = 0.09, Loss = 2.301
[2019-04-30 11:41] Train Step 1510/10000, Batch Size = 128, Examples/Sec = 908.91, Accuracy = 0.09, Loss = 2.305
[2019-04-30 11:41] Train Step 1520/10000, Batch Size = 128, Examples/Sec = 907.90, Accuracy = 0.05, Loss = 2.306
[2019-04-30 11:41] Train Step 1530/10000, Batch Size = 128, Examples/Sec = 927.75, Accuracy = 0.09, Loss = 2.310
[2019-04-30 11:42] Train Step 1540/10000, Batch Size = 128, Examples/Sec = 923.00, Accuracy = 0.09, Loss = 2.304
[2019-04-30 11:42] Train Step 1550/10000, Batch Size = 128, Examples/Sec = 909.15, Accuracy = 0.09, Loss = 2.302
[2019-04-30 11:42] Train Step 1560/10000, Batch Size = 128, Examples/Sec = 917.65, Accuracy = 0.09, Loss = 2.309
[2019-04-30 11:42] Train Step 1570/10000, Batch Size = 128, Examples/Sec = 905.70, Accuracy = 0.09, Loss = 2.304
[2019-04-30 11:42] Train Step 1580/10000, Batch Size = 128, Examples/Sec = 908.68, Accuracy = 0.09, Loss = 2.304
[2019-04-30 11:42] Train Step 1590/10000, Batch Size = 128, Examples/Sec = 961.59, Accuracy = 0.09, Loss = 2.298
[2019-04-30 11:42] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 982.86, Accuracy = 0.06, Loss = 2.303
[2019-04-30 11:42] Train Step 1610/10000, Batch Size = 128, Examples/Sec = 986.64, Accuracy = 0.13, Loss = 2.296
[2019-04-30 11:42] Train Step 1620/10000, Batch Size = 128, Examples/Sec = 980.87, Accuracy = 0.07, Loss = 2.301
[2019-04-30 11:42] Train Step 1630/10000, Batch Size = 128, Examples/Sec = 985.28, Accuracy = 0.12, Loss = 2.308
[2019-04-30 11:42] Train Step 1640/10000, Batch Size = 128, Examples/Sec = 985.37, Accuracy = 0.12, Loss = 2.297
[2019-04-30 11:42] Train Step 1650/10000, Batch Size = 128, Examples/Sec = 985.72, Accuracy = 0.08, Loss = 2.304
[2019-04-30 11:42] Train Step 1660/10000, Batch Size = 128, Examples/Sec = 983.99, Accuracy = 0.09, Loss = 2.306
[2019-04-30 11:42] Train Step 1670/10000, Batch Size = 128, Examples/Sec = 985.90, Accuracy = 0.09, Loss = 2.307
[2019-04-30 11:42] Train Step 1680/10000, Batch Size = 128, Examples/Sec = 983.11, Accuracy = 0.12, Loss = 2.306
[2019-04-30 11:42] Train Step 1690/10000, Batch Size = 128, Examples/Sec = 982.34, Accuracy = 0.11, Loss = 2.299
[2019-04-30 11:42] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 982.88, Accuracy = 0.08, Loss = 2.306
[2019-04-30 11:42] Train Step 1710/10000, Batch Size = 128, Examples/Sec = 984.61, Accuracy = 0.12, Loss = 2.306
[2019-04-30 11:42] Train Step 1720/10000, Batch Size = 128, Examples/Sec = 980.14, Accuracy = 0.13, Loss = 2.297
[2019-04-30 11:42] Train Step 1730/10000, Batch Size = 128, Examples/Sec = 987.20, Accuracy = 0.14, Loss = 2.296
[2019-04-30 11:42] Train Step 1740/10000, Batch Size = 128, Examples/Sec = 985.38, Accuracy = 0.05, Loss = 2.306
[2019-04-30 11:42] Train Step 1750/10000, Batch Size = 128, Examples/Sec = 985.16, Accuracy = 0.10, Loss = 2.302
[2019-04-30 11:42] Train Step 1760/10000, Batch Size = 128, Examples/Sec = 985.36, Accuracy = 0.09, Loss = 2.301
[2019-04-30 11:42] Train Step 1770/10000, Batch Size = 128, Examples/Sec = 985.72, Accuracy = 0.09, Loss = 2.300
[2019-04-30 11:42] Train Step 1780/10000, Batch Size = 128, Examples/Sec = 982.59, Accuracy = 0.09, Loss = 2.310
[2019-04-30 11:42] Train Step 1790/10000, Batch Size = 128, Examples/Sec = 985.00, Accuracy = 0.11, Loss = 2.300
[2019-04-30 11:42] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 985.33, Accuracy = 0.12, Loss = 2.306
[2019-04-30 11:42] Train Step 1810/10000, Batch Size = 128, Examples/Sec = 984.20, Accuracy = 0.13, Loss = 2.305
[2019-04-30 11:42] Train Step 1820/10000, Batch Size = 128, Examples/Sec = 983.81, Accuracy = 0.10, Loss = 2.308
[2019-04-30 11:42] Train Step 1830/10000, Batch Size = 128, Examples/Sec = 918.22, Accuracy = 0.07, Loss = 2.303
[2019-04-30 11:42] Train Step 1840/10000, Batch Size = 128, Examples/Sec = 921.65, Accuracy = 0.09, Loss = 2.308
[2019-04-30 11:42] Train Step 1850/10000, Batch Size = 128, Examples/Sec = 921.68, Accuracy = 0.16, Loss = 2.295
[2019-04-30 11:42] Train Step 1860/10000, Batch Size = 128, Examples/Sec = 919.08, Accuracy = 0.08, Loss = 2.301
[2019-04-30 11:42] Train Step 1870/10000, Batch Size = 128, Examples/Sec = 986.21, Accuracy = 0.15, Loss = 2.298
[2019-04-30 11:42] Train Step 1880/10000, Batch Size = 128, Examples/Sec = 932.98, Accuracy = 0.06, Loss = 2.311
[2019-04-30 11:42] Train Step 1890/10000, Batch Size = 128, Examples/Sec = 920.16, Accuracy = 0.09, Loss = 2.306
[2019-04-30 11:42] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 931.29, Accuracy = 0.09, Loss = 2.303
[2019-04-30 11:42] Train Step 1910/10000, Batch Size = 128, Examples/Sec = 915.78, Accuracy = 0.16, Loss = 2.294
[2019-04-30 11:42] Train Step 1920/10000, Batch Size = 128, Examples/Sec = 904.51, Accuracy = 0.12, Loss = 2.298
[2019-04-30 11:42] Train Step 1930/10000, Batch Size = 128, Examples/Sec = 920.27, Accuracy = 0.12, Loss = 2.300
[2019-04-30 11:42] Train Step 1940/10000, Batch Size = 128, Examples/Sec = 947.56, Accuracy = 0.13, Loss = 2.295
[2019-04-30 11:42] Train Step 1950/10000, Batch Size = 128, Examples/Sec = 925.33, Accuracy = 0.12, Loss = 2.304
[2019-04-30 11:43] Train Step 1960/10000, Batch Size = 128, Examples/Sec = 949.68, Accuracy = 0.09, Loss = 2.308
[2019-04-30 11:43] Train Step 1970/10000, Batch Size = 128, Examples/Sec = 914.77, Accuracy = 0.09, Loss = 2.302
[2019-04-30 11:43] Train Step 1980/10000, Batch Size = 128, Examples/Sec = 983.46, Accuracy = 0.12, Loss = 2.302
[2019-04-30 11:43] Train Step 1990/10000, Batch Size = 128, Examples/Sec = 929.71, Accuracy = 0.09, Loss = 2.306
[2019-04-30 11:43] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 982.17, Accuracy = 0.10, Loss = 2.302
