


EXPERIMENT: input length 3
[2019-04-30 10:39] Train Step 0000/10000, Batch Size = 512, Examples/Sec = 1370.64, Accuracy = 0.03, Loss = 2.328
[2019-04-30 11:27] Train Step 1850/10000, Batch Size = 512, Examples/Sec = 16274.12, Accuracy = 0.10, Loss = 2.302
[2019-04-30 11:27] Train Step 1860/10000, Batch Size = 512, Examples/Sec = 13310.46, Accuracy = 0.08, Loss = 2.305
[2019-04-30 11:27] Train Step 1870/10000, Batch Size = 512, Examples/Sec = 14177.06, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:27] Train Step 1880/10000, Batch Size = 512, Examples/Sec = 13338.74, Accuracy = 0.12, Loss = 2.303
[2019-04-30 11:27] Train Step 1890/10000, Batch Size = 512, Examples/Sec = 14065.26, Accuracy = 0.12, Loss = 2.301
[2019-04-30 11:27] Train Step 1900/10000, Batch Size = 512, Examples/Sec = 14031.53, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:27] Train Step 1910/10000, Batch Size = 512, Examples/Sec = 13102.48, Accuracy = 0.12, Loss = 2.301
[2019-04-30 11:27] Train Step 1920/10000, Batch Size = 512, Examples/Sec = 19314.33, Accuracy = 0.10, Loss = 2.305
[2019-04-30 11:27] Train Step 1930/10000, Batch Size = 512, Examples/Sec = 13914.07, Accuracy = 0.09, Loss = 2.302
[2019-04-30 11:27] Train Step 1940/10000, Batch Size = 512, Examples/Sec = 13124.34, Accuracy = 0.12, Loss = 2.301
[2019-04-30 11:27] Train Step 1950/10000, Batch Size = 512, Examples/Sec = 13710.38, Accuracy = 0.08, Loss = 2.306
[2019-04-30 11:27] Train Step 1960/10000, Batch Size = 512, Examples/Sec = 15647.99, Accuracy = 0.08, Loss = 2.302
[2019-04-30 11:27] Train Step 1970/10000, Batch Size = 512, Examples/Sec = 13200.34, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:27] Train Step 1980/10000, Batch Size = 512, Examples/Sec = 13954.30, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:27] Train Step 1990/10000, Batch Size = 512, Examples/Sec = 13137.59, Accuracy = 0.09, Loss = 2.301
[2019-04-30 11:28] Train Step 2000/10000, Batch Size = 512, Examples/Sec = 10393.35, Accuracy = 0.12, Loss = 2.303



EXPERIMENT: input length 36
[2019-04-30 11:28] Train Step 0000/10000, Batch Size = 512, Examples/Sec = 11152.05, Accuracy = 0.11, Loss = 2.309
[2019-04-30 11:28] Train Step 0010/10000, Batch Size = 512, Examples/Sec = 8837.60, Accuracy = 0.10, Loss = 2.307
[2019-04-30 11:28] Train Step 0020/10000, Batch Size = 512, Examples/Sec = 11710.25, Accuracy = 0.11, Loss = 2.306
[2019-04-30 11:28] Train Step 0030/10000, Batch Size = 512, Examples/Sec = 12312.28, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:28] Train Step 0040/10000, Batch Size = 512, Examples/Sec = 12535.51, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:28] Train Step 0050/10000, Batch Size = 512, Examples/Sec = 12673.26, Accuracy = 0.10, Loss = 2.304
[2019-04-30 11:28] Train Step 0060/10000, Batch Size = 512, Examples/Sec = 12725.07, Accuracy = 0.10, Loss = 2.299
[2019-04-30 11:28] Train Step 0070/10000, Batch Size = 512, Examples/Sec = 10690.11, Accuracy = 0.11, Loss = 2.304
[2019-04-30 11:28] Train Step 0080/10000, Batch Size = 512, Examples/Sec = 11705.65, Accuracy = 0.08, Loss = 2.304
[2019-04-30 11:28] Train Step 0090/10000, Batch Size = 512, Examples/Sec = 11561.71, Accuracy = 0.10, Loss = 2.304
[2019-04-30 11:28] Train Step 0100/10000, Batch Size = 512, Examples/Sec = 12332.79, Accuracy = 0.11, Loss = 2.301
[2019-04-30 11:28] Train Step 0110/10000, Batch Size = 512, Examples/Sec = 12275.89, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:28] Train Step 0120/10000, Batch Size = 512, Examples/Sec = 11942.27, Accuracy = 0.08, Loss = 2.308
[2019-04-30 11:28] Train Step 0130/10000, Batch Size = 512, Examples/Sec = 11722.65, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:28] Train Step 0140/10000, Batch Size = 512, Examples/Sec = 11976.91, Accuracy = 0.11, Loss = 2.304
[2019-04-30 11:28] Train Step 0150/10000, Batch Size = 512, Examples/Sec = 11725.66, Accuracy = 0.08, Loss = 2.310
[2019-04-30 11:28] Train Step 0160/10000, Batch Size = 512, Examples/Sec = 12563.45, Accuracy = 0.11, Loss = 2.302
[2019-04-30 11:28] Train Step 0170/10000, Batch Size = 512, Examples/Sec = 12292.27, Accuracy = 0.12, Loss = 2.303
[2019-04-30 11:28] Train Step 0180/10000, Batch Size = 512, Examples/Sec = 12699.34, Accuracy = 0.11, Loss = 2.305
[2019-04-30 11:28] Train Step 0190/10000, Batch Size = 512, Examples/Sec = 9429.33, Accuracy = 0.11, Loss = 2.305
[2019-04-30 11:28] Train Step 0200/10000, Batch Size = 512, Examples/Sec = 15636.49, Accuracy = 0.10, Loss = 2.302
[2019-04-30 11:28] Train Step 0210/10000, Batch Size = 512, Examples/Sec = 12318.71, Accuracy = 0.12, Loss = 2.302
[2019-04-30 11:28] Train Step 0220/10000, Batch Size = 512, Examples/Sec = 12103.61, Accuracy = 0.10, Loss = 2.302
[2019-04-30 11:28] Train Step 0230/10000, Batch Size = 512, Examples/Sec = 11653.18, Accuracy = 0.08, Loss = 2.308
[2019-04-30 11:28] Train Step 0240/10000, Batch Size = 512, Examples/Sec = 12527.18, Accuracy = 0.12, Loss = 2.302
[2019-04-30 11:28] Train Step 0250/10000, Batch Size = 512, Examples/Sec = 12102.39, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:28] Train Step 0260/10000, Batch Size = 512, Examples/Sec = 11775.03, Accuracy = 0.10, Loss = 2.301
[2019-04-30 11:28] Train Step 0270/10000, Batch Size = 512, Examples/Sec = 12266.43, Accuracy = 0.09, Loss = 2.304
[2019-04-30 11:28] Train Step 0280/10000, Batch Size = 512, Examples/Sec = 12019.14, Accuracy = 0.11, Loss = 2.305
[2019-04-30 11:28] Train Step 0290/10000, Batch Size = 512, Examples/Sec = 11776.97, Accuracy = 0.08, Loss = 2.305
[2019-04-30 11:28] Train Step 0300/10000, Batch Size = 512, Examples/Sec = 12491.40, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:28] Train Step 0310/10000, Batch Size = 512, Examples/Sec = 12340.30, Accuracy = 0.12, Loss = 2.301
[2019-04-30 11:28] Train Step 0320/10000, Batch Size = 512, Examples/Sec = 11873.41, Accuracy = 0.09, Loss = 2.302
[2019-04-30 11:28] Train Step 0330/10000, Batch Size = 512, Examples/Sec = 11464.80, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:28] Train Step 0340/10000, Batch Size = 512, Examples/Sec = 12473.04, Accuracy = 0.09, Loss = 2.304
[2019-04-30 11:28] Train Step 0350/10000, Batch Size = 512, Examples/Sec = 12284.39, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:28] Train Step 0360/10000, Batch Size = 512, Examples/Sec = 12062.48, Accuracy = 0.11, Loss = 2.305
[2019-04-30 11:28] Train Step 0370/10000, Batch Size = 512, Examples/Sec = 11903.75, Accuracy = 0.12, Loss = 2.306
[2019-04-30 11:28] Train Step 0380/10000, Batch Size = 512, Examples/Sec = 12164.22, Accuracy = 0.12, Loss = 2.302
[2019-04-30 11:28] Train Step 0390/10000, Batch Size = 512, Examples/Sec = 12567.79, Accuracy = 0.09, Loss = 2.305
[2019-04-30 11:28] Train Step 0400/10000, Batch Size = 512, Examples/Sec = 12342.29, Accuracy = 0.09, Loss = 2.304
[2019-04-30 11:28] Train Step 0410/10000, Batch Size = 512, Examples/Sec = 13259.51, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:28] Train Step 0420/10000, Batch Size = 512, Examples/Sec = 11844.26, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:28] Train Step 0430/10000, Batch Size = 512, Examples/Sec = 11651.98, Accuracy = 0.12, Loss = 2.301
[2019-04-30 11:28] Train Step 0440/10000, Batch Size = 512, Examples/Sec = 12434.69, Accuracy = 0.11, Loss = 2.304
[2019-04-30 11:28] Train Step 0450/10000, Batch Size = 512, Examples/Sec = 12095.02, Accuracy = 0.09, Loss = 2.304
[2019-04-30 11:28] Train Step 0460/10000, Batch Size = 512, Examples/Sec = 11773.10, Accuracy = 0.10, Loss = 2.305
[2019-04-30 11:28] Train Step 0470/10000, Batch Size = 512, Examples/Sec = 12502.02, Accuracy = 0.09, Loss = 2.306
[2019-04-30 11:28] Train Step 0480/10000, Batch Size = 512, Examples/Sec = 12324.86, Accuracy = 0.09, Loss = 2.303
[2019-04-30 11:28] Train Step 0490/10000, Batch Size = 512, Examples/Sec = 12054.63, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:28] Train Step 0500/10000, Batch Size = 512, Examples/Sec = 11753.25, Accuracy = 0.12, Loss = 2.301
[2019-04-30 11:28] Train Step 0510/10000, Batch Size = 512, Examples/Sec = 11575.05, Accuracy = 0.09, Loss = 2.306
[2019-04-30 11:28] Train Step 0520/10000, Batch Size = 512, Examples/Sec = 12205.43, Accuracy = 0.10, Loss = 2.306
[2019-04-30 11:28] Train Step 0530/10000, Batch Size = 512, Examples/Sec = 11876.62, Accuracy = 0.11, Loss = 2.304
[2019-04-30 11:28] Train Step 0540/10000, Batch Size = 512, Examples/Sec = 12533.10, Accuracy = 0.11, Loss = 2.300
[2019-04-30 11:28] Train Step 0550/10000, Batch Size = 512, Examples/Sec = 12199.74, Accuracy = 0.11, Loss = 2.304
[2019-04-30 11:28] Train Step 0560/10000, Batch Size = 512, Examples/Sec = 12547.01, Accuracy = 0.08, Loss = 2.305
[2019-04-30 11:28] Train Step 0570/10000, Batch Size = 512, Examples/Sec = 12254.46, Accuracy = 0.06, Loss = 2.306
[2019-04-30 11:28] Train Step 0580/10000, Batch Size = 512, Examples/Sec = 11914.31, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:28] Train Step 0590/10000, Batch Size = 512, Examples/Sec = 11702.53, Accuracy = 0.10, Loss = 2.302
[2019-04-30 11:28] Train Step 0600/10000, Batch Size = 512, Examples/Sec = 11712.42, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:28] Train Step 0610/10000, Batch Size = 512, Examples/Sec = 12264.75, Accuracy = 0.08, Loss = 2.306
[2019-04-30 11:28] Train Step 0620/10000, Batch Size = 512, Examples/Sec = 11960.43, Accuracy = 0.11, Loss = 2.304
[2019-04-30 11:28] Train Step 0630/10000, Batch Size = 512, Examples/Sec = 12438.08, Accuracy = 0.09, Loss = 2.302
[2019-04-30 11:28] Train Step 0640/10000, Batch Size = 512, Examples/Sec = 12210.77, Accuracy = 0.11, Loss = 2.302
[2019-04-30 11:28] Train Step 0650/10000, Batch Size = 512, Examples/Sec = 11975.17, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:28] Train Step 0660/10000, Batch Size = 512, Examples/Sec = 11684.57, Accuracy = 0.12, Loss = 2.300
[2019-04-30 11:28] Train Step 0670/10000, Batch Size = 512, Examples/Sec = 12400.23, Accuracy = 0.10, Loss = 2.302
[2019-04-30 11:28] Train Step 0680/10000, Batch Size = 512, Examples/Sec = 11911.34, Accuracy = 0.09, Loss = 2.308
[2019-04-30 11:28] Train Step 0690/10000, Batch Size = 512, Examples/Sec = 12561.40, Accuracy = 0.09, Loss = 2.304
[2019-04-30 11:28] Train Step 0700/10000, Batch Size = 512, Examples/Sec = 11730.40, Accuracy = 0.10, Loss = 2.304
[2019-04-30 11:28] Train Step 0710/10000, Batch Size = 512, Examples/Sec = 12290.30, Accuracy = 0.12, Loss = 2.302
[2019-04-30 11:28] Train Step 0720/10000, Batch Size = 512, Examples/Sec = 11922.98, Accuracy = 0.09, Loss = 2.305
[2019-04-30 11:28] Train Step 0730/10000, Batch Size = 512, Examples/Sec = 11660.52, Accuracy = 0.10, Loss = 2.304
[2019-04-30 11:28] Train Step 0740/10000, Batch Size = 512, Examples/Sec = 12080.74, Accuracy = 0.09, Loss = 2.303
[2019-04-30 11:28] Train Step 0750/10000, Batch Size = 512, Examples/Sec = 12640.36, Accuracy = 0.09, Loss = 2.303
[2019-04-30 11:28] Train Step 0760/10000, Batch Size = 512, Examples/Sec = 12316.59, Accuracy = 0.08, Loss = 2.304
[2019-04-30 11:28] Train Step 0770/10000, Batch Size = 512, Examples/Sec = 12155.34, Accuracy = 0.11, Loss = 2.304
[2019-04-30 11:28] Train Step 0780/10000, Batch Size = 512, Examples/Sec = 11638.03, Accuracy = 0.10, Loss = 2.302
[2019-04-30 11:28] Train Step 0790/10000, Batch Size = 512, Examples/Sec = 11559.22, Accuracy = 0.10, Loss = 2.301
[2019-04-30 11:28] Train Step 0800/10000, Batch Size = 512, Examples/Sec = 12331.58, Accuracy = 0.11, Loss = 2.302
[2019-04-30 11:28] Train Step 0810/10000, Batch Size = 512, Examples/Sec = 11837.15, Accuracy = 0.10, Loss = 2.301
[2019-04-30 11:28] Train Step 0820/10000, Batch Size = 512, Examples/Sec = 12497.72, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:28] Train Step 0830/10000, Batch Size = 512, Examples/Sec = 12140.43, Accuracy = 0.08, Loss = 2.304
[2019-04-30 11:28] Train Step 0840/10000, Batch Size = 512, Examples/Sec = 11895.97, Accuracy = 0.10, Loss = 2.304
[2019-04-30 11:28] Train Step 0850/10000, Batch Size = 512, Examples/Sec = 11722.65, Accuracy = 0.10, Loss = 2.304
[2019-04-30 11:28] Train Step 0860/10000, Batch Size = 512, Examples/Sec = 11669.71, Accuracy = 0.10, Loss = 2.305
[2019-04-30 11:28] Train Step 0870/10000, Batch Size = 512, Examples/Sec = 11502.45, Accuracy = 0.08, Loss = 2.302
[2019-04-30 11:28] Train Step 0880/10000, Batch Size = 512, Examples/Sec = 12374.93, Accuracy = 0.09, Loss = 2.304
[2019-04-30 11:28] Train Step 0890/10000, Batch Size = 512, Examples/Sec = 11970.77, Accuracy = 0.09, Loss = 2.306
[2019-04-30 11:28] Train Step 0900/10000, Batch Size = 512, Examples/Sec = 11763.10, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:28] Train Step 0910/10000, Batch Size = 512, Examples/Sec = 12686.29, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:28] Train Step 0920/10000, Batch Size = 512, Examples/Sec = 11825.09, Accuracy = 0.08, Loss = 2.306
[2019-04-30 11:28] Train Step 0930/10000, Batch Size = 512, Examples/Sec = 14124.09, Accuracy = 0.10, Loss = 2.302
[2019-04-30 11:28] Train Step 0940/10000, Batch Size = 512, Examples/Sec = 12457.70, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:28] Train Step 0950/10000, Batch Size = 512, Examples/Sec = 11957.44, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:28] Train Step 0960/10000, Batch Size = 512, Examples/Sec = 17283.71, Accuracy = 0.12, Loss = 2.304
[2019-04-30 11:28] Train Step 0970/10000, Batch Size = 512, Examples/Sec = 12179.33, Accuracy = 0.09, Loss = 2.304
[2019-04-30 11:28] Train Step 0980/10000, Batch Size = 512, Examples/Sec = 12014.77, Accuracy = 0.12, Loss = 2.298
[2019-04-30 11:28] Train Step 0990/10000, Batch Size = 512, Examples/Sec = 11654.26, Accuracy = 0.09, Loss = 2.304
[2019-04-30 11:28] Train Step 1000/10000, Batch Size = 512, Examples/Sec = 12363.18, Accuracy = 0.10, Loss = 2.301
[2019-04-30 11:28] Train Step 1010/10000, Batch Size = 512, Examples/Sec = 12216.47, Accuracy = 0.09, Loss = 2.303
[2019-04-30 11:29] Train Step 1020/10000, Batch Size = 512, Examples/Sec = 11834.21, Accuracy = 0.10, Loss = 2.306
[2019-04-30 11:29] Train Step 1030/10000, Batch Size = 512, Examples/Sec = 11541.08, Accuracy = 0.12, Loss = 2.302
[2019-04-30 11:29] Train Step 1040/10000, Batch Size = 512, Examples/Sec = 12126.99, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:29] Train Step 1050/10000, Batch Size = 512, Examples/Sec = 12698.21, Accuracy = 0.09, Loss = 2.304
[2019-04-30 11:29] Train Step 1060/10000, Batch Size = 512, Examples/Sec = 12470.00, Accuracy = 0.12, Loss = 2.305
[2019-04-30 11:29] Train Step 1070/10000, Batch Size = 512, Examples/Sec = 12107.16, Accuracy = 0.11, Loss = 2.304
[2019-04-30 11:29] Train Step 1080/10000, Batch Size = 512, Examples/Sec = 11611.53, Accuracy = 0.12, Loss = 2.301
[2019-04-30 11:29] Train Step 1090/10000, Batch Size = 512, Examples/Sec = 12243.35, Accuracy = 0.09, Loss = 2.304
[2019-04-30 11:29] Train Step 1100/10000, Batch Size = 512, Examples/Sec = 12674.46, Accuracy = 0.09, Loss = 2.305
[2019-04-30 11:29] Train Step 1110/10000, Batch Size = 512, Examples/Sec = 12378.14, Accuracy = 0.09, Loss = 2.303
[2019-04-30 11:29] Train Step 1120/10000, Batch Size = 512, Examples/Sec = 12129.52, Accuracy = 0.10, Loss = 2.302
[2019-04-30 11:29] Train Step 1130/10000, Batch Size = 512, Examples/Sec = 11929.27, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:29] Train Step 1140/10000, Batch Size = 512, Examples/Sec = 11660.08, Accuracy = 0.10, Loss = 2.304
[2019-04-30 11:29] Train Step 1150/10000, Batch Size = 512, Examples/Sec = 12411.12, Accuracy = 0.09, Loss = 2.303
[2019-04-30 11:29] Train Step 1160/10000, Batch Size = 512, Examples/Sec = 12242.16, Accuracy = 0.09, Loss = 2.305
[2019-04-30 11:29] Train Step 1170/10000, Batch Size = 512, Examples/Sec = 11917.09, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:29] Train Step 1180/10000, Batch Size = 512, Examples/Sec = 11594.54, Accuracy = 0.08, Loss = 2.305
[2019-04-30 11:29] Train Step 1190/10000, Batch Size = 512, Examples/Sec = 11582.66, Accuracy = 0.10, Loss = 2.304
[2019-04-30 11:29] Train Step 1200/10000, Batch Size = 512, Examples/Sec = 12298.18, Accuracy = 0.12, Loss = 2.302
[2019-04-30 11:29] Train Step 1210/10000, Batch Size = 512, Examples/Sec = 12009.59, Accuracy = 0.10, Loss = 2.304
[2019-04-30 11:29] Train Step 1220/10000, Batch Size = 512, Examples/Sec = 11708.91, Accuracy = 0.08, Loss = 2.304
[2019-04-30 11:29] Train Step 1230/10000, Batch Size = 512, Examples/Sec = 12160.23, Accuracy = 0.12, Loss = 2.303
[2019-04-30 11:29] Train Step 1240/10000, Batch Size = 512, Examples/Sec = 11883.92, Accuracy = 0.11, Loss = 2.302
[2019-04-30 11:29] Train Step 1250/10000, Batch Size = 512, Examples/Sec = 11628.26, Accuracy = 0.11, Loss = 2.302
[2019-04-30 11:29] Train Step 1260/10000, Batch Size = 512, Examples/Sec = 12401.73, Accuracy = 0.12, Loss = 2.302
[2019-04-30 11:29] Train Step 1270/10000, Batch Size = 512, Examples/Sec = 12028.43, Accuracy = 0.09, Loss = 2.303
[2019-04-30 11:29] Train Step 1280/10000, Batch Size = 512, Examples/Sec = 12243.56, Accuracy = 0.12, Loss = 2.302
[2019-04-30 11:29] Train Step 1290/10000, Batch Size = 512, Examples/Sec = 11803.64, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:29] Train Step 1300/10000, Batch Size = 512, Examples/Sec = 17337.43, Accuracy = 0.08, Loss = 2.303
[2019-04-30 11:29] Train Step 1310/10000, Batch Size = 512, Examples/Sec = 12602.75, Accuracy = 0.09, Loss = 2.304
[2019-04-30 11:29] Train Step 1320/10000, Batch Size = 512, Examples/Sec = 12104.64, Accuracy = 0.09, Loss = 2.306
[2019-04-30 11:29] Train Step 1330/10000, Batch Size = 512, Examples/Sec = 11996.78, Accuracy = 0.12, Loss = 2.301
[2019-04-30 11:29] Train Step 1340/10000, Batch Size = 512, Examples/Sec = 11786.80, Accuracy = 0.10, Loss = 2.304
[2019-04-30 11:29] Train Step 1350/10000, Batch Size = 512, Examples/Sec = 11582.16, Accuracy = 0.08, Loss = 2.304
[2019-04-30 11:29] Train Step 1360/10000, Batch Size = 512, Examples/Sec = 12258.38, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:29] Train Step 1370/10000, Batch Size = 512, Examples/Sec = 12238.75, Accuracy = 0.10, Loss = 2.304
[2019-04-30 11:29] Train Step 1380/10000, Batch Size = 512, Examples/Sec = 12219.18, Accuracy = 0.10, Loss = 2.306
[2019-04-30 11:29] Train Step 1390/10000, Batch Size = 512, Examples/Sec = 11776.13, Accuracy = 0.10, Loss = 2.302
[2019-04-30 11:29] Train Step 1400/10000, Batch Size = 512, Examples/Sec = 11547.54, Accuracy = 0.09, Loss = 2.304
[2019-04-30 11:29] Train Step 1410/10000, Batch Size = 512, Examples/Sec = 12301.77, Accuracy = 0.09, Loss = 2.305
[2019-04-30 11:29] Train Step 1420/10000, Batch Size = 512, Examples/Sec = 11974.50, Accuracy = 0.10, Loss = 2.304
[2019-04-30 11:29] Train Step 1430/10000, Batch Size = 512, Examples/Sec = 11815.27, Accuracy = 0.11, Loss = 2.302
[2019-04-30 11:29] Train Step 1440/10000, Batch Size = 512, Examples/Sec = 11736.87, Accuracy = 0.12, Loss = 2.303
[2019-04-30 11:29] Train Step 1450/10000, Batch Size = 512, Examples/Sec = 12575.22, Accuracy = 0.10, Loss = 2.305
[2019-04-30 11:29] Train Step 1460/10000, Batch Size = 512, Examples/Sec = 11751.71, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:29] Train Step 1470/10000, Batch Size = 512, Examples/Sec = 11598.30, Accuracy = 0.08, Loss = 2.304
[2019-04-30 11:29] Train Step 1480/10000, Batch Size = 512, Examples/Sec = 12553.47, Accuracy = 0.12, Loss = 2.304
[2019-04-30 11:29] Train Step 1490/10000, Batch Size = 512, Examples/Sec = 12121.86, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:29] Train Step 1500/10000, Batch Size = 512, Examples/Sec = 14254.12, Accuracy = 0.09, Loss = 2.305
[2019-04-30 11:29] Train Step 1510/10000, Batch Size = 512, Examples/Sec = 12470.80, Accuracy = 0.08, Loss = 2.304
[2019-04-30 11:29] Train Step 1520/10000, Batch Size = 512, Examples/Sec = 12109.21, Accuracy = 0.09, Loss = 2.303
[2019-04-30 11:29] Train Step 1530/10000, Batch Size = 512, Examples/Sec = 11830.30, Accuracy = 0.11, Loss = 2.304
[2019-04-30 11:29] Train Step 1540/10000, Batch Size = 512, Examples/Sec = 11696.09, Accuracy = 0.10, Loss = 2.304
[2019-04-30 11:29] Train Step 1550/10000, Batch Size = 512, Examples/Sec = 11483.19, Accuracy = 0.09, Loss = 2.303
[2019-04-30 11:29] Train Step 1560/10000, Batch Size = 512, Examples/Sec = 12395.07, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:29] Train Step 1570/10000, Batch Size = 512, Examples/Sec = 12092.78, Accuracy = 0.10, Loss = 2.301
[2019-04-30 11:29] Train Step 1580/10000, Batch Size = 512, Examples/Sec = 11823.33, Accuracy = 0.13, Loss = 2.302
[2019-04-30 11:29] Train Step 1590/10000, Batch Size = 512, Examples/Sec = 11556.73, Accuracy = 0.07, Loss = 2.304
[2019-04-30 11:29] Train Step 1600/10000, Batch Size = 512, Examples/Sec = 12628.62, Accuracy = 0.11, Loss = 2.302
[2019-04-30 11:29] Train Step 1610/10000, Batch Size = 512, Examples/Sec = 12621.57, Accuracy = 0.08, Loss = 2.305
[2019-04-30 11:29] Train Step 1620/10000, Batch Size = 512, Examples/Sec = 12547.60, Accuracy = 0.12, Loss = 2.302
[2019-04-30 11:29] Train Step 1630/10000, Batch Size = 512, Examples/Sec = 12049.62, Accuracy = 0.11, Loss = 2.302
[2019-04-30 11:29] Train Step 1640/10000, Batch Size = 512, Examples/Sec = 12245.44, Accuracy = 0.10, Loss = 2.302
[2019-04-30 11:29] Train Step 1650/10000, Batch Size = 512, Examples/Sec = 11877.87, Accuracy = 0.09, Loss = 2.302
[2019-04-30 11:29] Train Step 1660/10000, Batch Size = 512, Examples/Sec = 11573.80, Accuracy = 0.10, Loss = 2.304
[2019-04-30 11:29] Train Step 1670/10000, Batch Size = 512, Examples/Sec = 17193.35, Accuracy = 0.08, Loss = 2.306
[2019-04-30 11:29] Train Step 1680/10000, Batch Size = 512, Examples/Sec = 12140.01, Accuracy = 0.12, Loss = 2.303
[2019-04-30 11:29] Train Step 1690/10000, Batch Size = 512, Examples/Sec = 11799.49, Accuracy = 0.12, Loss = 2.303
[2019-04-30 11:29] Train Step 1700/10000, Batch Size = 512, Examples/Sec = 12539.98, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:29] Train Step 1710/10000, Batch Size = 512, Examples/Sec = 12151.56, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:29] Train Step 1720/10000, Batch Size = 512, Examples/Sec = 11835.00, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:29] Train Step 1730/10000, Batch Size = 512, Examples/Sec = 12577.51, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:29] Train Step 1740/10000, Batch Size = 512, Examples/Sec = 12109.07, Accuracy = 0.11, Loss = 2.301
[2019-04-30 11:29] Train Step 1750/10000, Batch Size = 512, Examples/Sec = 11663.75, Accuracy = 0.10, Loss = 2.302
[2019-04-30 11:29] Train Step 1760/10000, Batch Size = 512, Examples/Sec = 15201.06, Accuracy = 0.08, Loss = 2.303
[2019-04-30 11:29] Train Step 1770/10000, Batch Size = 512, Examples/Sec = 11755.83, Accuracy = 0.10, Loss = 2.302
[2019-04-30 11:29] Train Step 1780/10000, Batch Size = 512, Examples/Sec = 12517.39, Accuracy = 0.10, Loss = 2.302
[2019-04-30 11:29] Train Step 1790/10000, Batch Size = 512, Examples/Sec = 12385.99, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:29] Train Step 1800/10000, Batch Size = 512, Examples/Sec = 11680.18, Accuracy = 0.09, Loss = 2.305
[2019-04-30 11:29] Train Step 1810/10000, Batch Size = 512, Examples/Sec = 12601.27, Accuracy = 0.11, Loss = 2.301
[2019-04-30 11:29] Train Step 1820/10000, Batch Size = 512, Examples/Sec = 11792.10, Accuracy = 0.12, Loss = 2.303
[2019-04-30 11:29] Train Step 1830/10000, Batch Size = 512, Examples/Sec = 12492.34, Accuracy = 0.11, Loss = 2.303
[2019-04-30 11:29] Train Step 1840/10000, Batch Size = 512, Examples/Sec = 17228.80, Accuracy = 0.10, Loss = 2.304
[2019-04-30 11:29] Train Step 1850/10000, Batch Size = 512, Examples/Sec = 12212.02, Accuracy = 0.11, Loss = 2.302
[2019-04-30 11:29] Train Step 1860/10000, Batch Size = 512, Examples/Sec = 11928.41, Accuracy = 0.08, Loss = 2.306
[2019-04-30 11:29] Train Step 1870/10000, Batch Size = 512, Examples/Sec = 11706.29, Accuracy = 0.12, Loss = 2.302
[2019-04-30 11:29] Train Step 1880/10000, Batch Size = 512, Examples/Sec = 12584.58, Accuracy = 0.09, Loss = 2.303
[2019-04-30 11:29] Train Step 1890/10000, Batch Size = 512, Examples/Sec = 12378.14, Accuracy = 0.11, Loss = 2.304
[2019-04-30 11:29] Train Step 1900/10000, Batch Size = 512, Examples/Sec = 12062.28, Accuracy = 0.08, Loss = 2.306
[2019-04-30 11:29] Train Step 1910/10000, Batch Size = 512, Examples/Sec = 11760.01, Accuracy = 0.11, Loss = 2.300
[2019-04-30 11:29] Train Step 1920/10000, Batch Size = 512, Examples/Sec = 12614.23, Accuracy = 0.10, Loss = 2.303
[2019-04-30 11:29] Train Step 1930/10000, Batch Size = 512, Examples/Sec = 12324.86, Accuracy = 0.10, Loss = 2.302
