


EXPERIMENT: input length 3
[2019-04-26 18:45] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 285.92, Accuracy = 0.13, Loss = 2.303
[2019-04-26 19:01] Train Step 1640/10000, Batch Size = 128, Examples/Sec = 19031.90, Accuracy = 0.10, Loss = 2.300
[2019-04-26 19:01] Train Step 1650/10000, Batch Size = 128, Examples/Sec = 18898.58, Accuracy = 0.09, Loss = 2.298
[2019-04-26 19:01] Train Step 1660/10000, Batch Size = 128, Examples/Sec = 18949.28, Accuracy = 0.08, Loss = 2.307
[2019-04-26 19:01] Train Step 1670/10000, Batch Size = 128, Examples/Sec = 18801.95, Accuracy = 0.09, Loss = 2.302
[2019-04-26 19:01] Train Step 1680/10000, Batch Size = 128, Examples/Sec = 18743.53, Accuracy = 0.12, Loss = 2.326
[2019-04-26 19:01] Train Step 1690/10000, Batch Size = 128, Examples/Sec = 19019.77, Accuracy = 0.09, Loss = 2.313
[2019-04-26 19:01] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 18369.63, Accuracy = 0.16, Loss = 2.294
[2019-04-26 19:01] Train Step 1710/10000, Batch Size = 128, Examples/Sec = 19103.01, Accuracy = 0.20, Loss = 2.283
[2019-04-26 19:01] Train Step 1720/10000, Batch Size = 128, Examples/Sec = 18994.19, Accuracy = 0.07, Loss = 2.320
[2019-04-26 19:01] Train Step 1730/10000, Batch Size = 128, Examples/Sec = 19025.83, Accuracy = 0.13, Loss = 2.300
[2019-04-26 19:01] Train Step 1740/10000, Batch Size = 128, Examples/Sec = 19032.58, Accuracy = 0.05, Loss = 2.305
[2019-04-26 19:01] Train Step 1750/10000, Batch Size = 128, Examples/Sec = 19052.16, Accuracy = 0.12, Loss = 2.301
[2019-04-26 19:01] Train Step 1760/10000, Batch Size = 128, Examples/Sec = 19015.05, Accuracy = 0.07, Loss = 2.315
[2019-04-26 19:01] Train Step 1770/10000, Batch Size = 128, Examples/Sec = 18970.70, Accuracy = 0.08, Loss = 2.311
[2019-04-26 19:01] Train Step 1780/10000, Batch Size = 128, Examples/Sec = 18983.45, Accuracy = 0.12, Loss = 2.327
[2019-04-26 19:01] Train Step 1790/10000, Batch Size = 128, Examples/Sec = 19041.35, Accuracy = 0.09, Loss = 2.310
[2019-04-26 19:01] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 19052.84, Accuracy = 0.09, Loss = 2.315
[2019-04-26 19:01] Train Step 1810/10000, Batch Size = 128, Examples/Sec = 18814.47, Accuracy = 0.13, Loss = 2.293
[2019-04-26 19:01] Train Step 1820/10000, Batch Size = 128, Examples/Sec = 19147.29, Accuracy = 0.08, Loss = 2.314
[2019-04-26 19:01] Train Step 1830/10000, Batch Size = 128, Examples/Sec = 19045.40, Accuracy = 0.16, Loss = 2.303
[2019-04-26 19:01] Train Step 1840/10000, Batch Size = 128, Examples/Sec = 19008.32, Accuracy = 0.15, Loss = 2.296
[2019-04-26 19:01] Train Step 1850/10000, Batch Size = 128, Examples/Sec = 18977.41, Accuracy = 0.12, Loss = 2.305
[2019-04-26 19:01] Train Step 1860/10000, Batch Size = 128, Examples/Sec = 18622.60, Accuracy = 0.16, Loss = 2.290
[2019-04-26 19:01] Train Step 1870/10000, Batch Size = 128, Examples/Sec = 18573.63, Accuracy = 0.11, Loss = 2.311
[2019-04-26 19:01] Train Step 1880/10000, Batch Size = 128, Examples/Sec = 18959.31, Accuracy = 0.09, Loss = 2.314
[2019-04-26 19:01] Train Step 1890/10000, Batch Size = 128, Examples/Sec = 18989.49, Accuracy = 0.12, Loss = 2.314
[2019-04-26 19:01] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 19098.93, Accuracy = 0.05, Loss = 2.311
[2019-04-26 19:01] Train Step 1910/10000, Batch Size = 128, Examples/Sec = 19033.93, Accuracy = 0.17, Loss = 2.293
[2019-04-26 19:02] Train Step 1920/10000, Batch Size = 128, Examples/Sec = 19101.65, Accuracy = 0.11, Loss = 2.307
[2019-04-26 19:02] Train Step 1930/10000, Batch Size = 128, Examples/Sec = 18892.60, Accuracy = 0.10, Loss = 2.313
[2019-04-26 19:02] Train Step 1940/10000, Batch Size = 128, Examples/Sec = 19084.67, Accuracy = 0.10, Loss = 2.305
[2019-04-26 19:02] Train Step 1950/10000, Batch Size = 128, Examples/Sec = 19055.54, Accuracy = 0.11, Loss = 2.308
[2019-04-26 19:02] Train Step 1960/10000, Batch Size = 128, Examples/Sec = 19043.38, Accuracy = 0.10, Loss = 2.300
[2019-04-26 19:02] Train Step 1970/10000, Batch Size = 128, Examples/Sec = 18968.02, Accuracy = 0.09, Loss = 2.313
[2019-04-26 19:02] Train Step 1980/10000, Batch Size = 128, Examples/Sec = 19073.82, Accuracy = 0.09, Loss = 2.311
[2019-04-26 19:02] Train Step 1990/10000, Batch Size = 128, Examples/Sec = 18955.30, Accuracy = 0.09, Loss = 2.308
[2019-04-26 19:02] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 19031.23, Accuracy = 0.10, Loss = 2.313



EXPERIMENT: input length 37
[2019-04-26 19:02] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 6011.86, Accuracy = 0.10, Loss = 2.303
[2019-04-26 19:02] Train Step 0010/10000, Batch Size = 128, Examples/Sec = 18181.76, Accuracy = 0.12, Loss = 2.301
[2019-04-26 19:02] Train Step 0020/10000, Batch Size = 128, Examples/Sec = 18153.48, Accuracy = 0.09, Loss = 2.308
[2019-04-26 19:02] Train Step 0030/10000, Batch Size = 128, Examples/Sec = 18118.56, Accuracy = 0.12, Loss = 2.329
[2019-04-26 19:02] Train Step 0040/10000, Batch Size = 128, Examples/Sec = 17992.26, Accuracy = 0.12, Loss = 2.301
[2019-04-26 19:02] Train Step 0050/10000, Batch Size = 128, Examples/Sec = 18143.05, Accuracy = 0.10, Loss = 2.310
[2019-04-26 19:02] Train Step 0060/10000, Batch Size = 128, Examples/Sec = 18155.32, Accuracy = 0.10, Loss = 2.317
[2019-04-26 19:02] Train Step 0070/10000, Batch Size = 128, Examples/Sec = 18153.48, Accuracy = 0.06, Loss = 2.322
[2019-04-26 19:02] Train Step 0080/10000, Batch Size = 128, Examples/Sec = 18127.73, Accuracy = 0.15, Loss = 2.314
[2019-04-26 19:02] Train Step 0090/10000, Batch Size = 128, Examples/Sec = 18219.39, Accuracy = 0.12, Loss = 2.298
[2019-04-26 19:02] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 18280.81, Accuracy = 0.13, Loss = 2.296
[2019-04-26 19:02] Train Step 0110/10000, Batch Size = 128, Examples/Sec = 18233.63, Accuracy = 0.09, Loss = 2.304
[2019-04-26 19:02] Train Step 0120/10000, Batch Size = 128, Examples/Sec = 18123.45, Accuracy = 0.09, Loss = 2.306
[2019-04-26 19:02] Train Step 0130/10000, Batch Size = 128, Examples/Sec = 18198.40, Accuracy = 0.11, Loss = 2.309
[2019-04-26 19:02] Train Step 0140/10000, Batch Size = 128, Examples/Sec = 18202.10, Accuracy = 0.09, Loss = 2.317
[2019-04-26 19:02] Train Step 0150/10000, Batch Size = 128, Examples/Sec = 18168.84, Accuracy = 0.11, Loss = 2.305
[2019-04-26 19:02] Train Step 0160/10000, Batch Size = 128, Examples/Sec = 18258.43, Accuracy = 0.12, Loss = 2.296
[2019-04-26 19:02] Train Step 0170/10000, Batch Size = 128, Examples/Sec = 18141.21, Accuracy = 0.11, Loss = 2.314
[2019-04-26 19:02] Train Step 0180/10000, Batch Size = 128, Examples/Sec = 18253.46, Accuracy = 0.11, Loss = 2.303
[2019-04-26 19:02] Train Step 0190/10000, Batch Size = 128, Examples/Sec = 18052.76, Accuracy = 0.11, Loss = 2.299
[2019-04-26 19:02] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 18157.77, Accuracy = 0.11, Loss = 2.306
[2019-04-26 19:02] Train Step 0210/10000, Batch Size = 128, Examples/Sec = 18269.62, Accuracy = 0.09, Loss = 2.309
[2019-04-26 19:02] Train Step 0220/10000, Batch Size = 128, Examples/Sec = 18112.44, Accuracy = 0.12, Loss = 2.297
[2019-04-26 19:02] Train Step 0230/10000, Batch Size = 128, Examples/Sec = 18198.40, Accuracy = 0.14, Loss = 2.299
[2019-04-26 19:02] Train Step 0240/10000, Batch Size = 128, Examples/Sec = 17998.29, Accuracy = 0.07, Loss = 2.314
[2019-04-26 19:02] Train Step 0250/10000, Batch Size = 128, Examples/Sec = 18150.41, Accuracy = 0.10, Loss = 2.305
[2019-04-26 19:02] Train Step 0260/10000, Batch Size = 128, Examples/Sec = 18250.98, Accuracy = 0.07, Loss = 2.325
[2019-04-26 19:02] Train Step 0270/10000, Batch Size = 128, Examples/Sec = 18126.51, Accuracy = 0.11, Loss = 2.307
[2019-04-26 19:02] Train Step 0280/10000, Batch Size = 128, Examples/Sec = 18260.29, Accuracy = 0.09, Loss = 2.312
[2019-04-26 19:02] Train Step 0290/10000, Batch Size = 128, Examples/Sec = 18043.66, Accuracy = 0.05, Loss = 2.309
[2019-04-26 19:02] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 18285.17, Accuracy = 0.08, Loss = 2.311
[2019-04-26 19:02] Train Step 0310/10000, Batch Size = 128, Examples/Sec = 18216.92, Accuracy = 0.09, Loss = 2.301
[2019-04-26 19:02] Train Step 0320/10000, Batch Size = 128, Examples/Sec = 18064.91, Accuracy = 0.08, Loss = 2.299
[2019-04-26 19:02] Train Step 0330/10000, Batch Size = 128, Examples/Sec = 18177.45, Accuracy = 0.10, Loss = 2.324
[2019-04-26 19:02] Train Step 0340/10000, Batch Size = 128, Examples/Sec = 18086.81, Accuracy = 0.15, Loss = 2.307
[2019-04-26 19:02] Train Step 0350/10000, Batch Size = 128, Examples/Sec = 18307.62, Accuracy = 0.08, Loss = 2.306
[2019-04-26 19:02] Train Step 0360/10000, Batch Size = 128, Examples/Sec = 18156.55, Accuracy = 0.15, Loss = 2.309
[2019-04-26 19:02] Train Step 0370/10000, Batch Size = 128, Examples/Sec = 18207.04, Accuracy = 0.12, Loss = 2.308
[2019-04-26 19:02] Train Step 0380/10000, Batch Size = 128, Examples/Sec = 18170.07, Accuracy = 0.08, Loss = 2.313
[2019-04-26 19:02] Train Step 0390/10000, Batch Size = 128, Examples/Sec = 18046.69, Accuracy = 0.09, Loss = 2.309
[2019-04-26 19:02] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 18171.91, Accuracy = 0.06, Loss = 2.317
[2019-04-26 19:02] Train Step 0410/10000, Batch Size = 128, Examples/Sec = 18172.53, Accuracy = 0.08, Loss = 2.315
[2019-04-26 19:02] Train Step 0420/10000, Batch Size = 128, Examples/Sec = 18244.16, Accuracy = 0.15, Loss = 2.301
[2019-04-26 19:02] Train Step 0430/10000, Batch Size = 128, Examples/Sec = 18133.24, Accuracy = 0.07, Loss = 2.307
[2019-04-26 19:02] Train Step 0440/10000, Batch Size = 128, Examples/Sec = 18124.06, Accuracy = 0.10, Loss = 2.304
[2019-04-26 19:02] Train Step 0450/10000, Batch Size = 128, Examples/Sec = 18192.85, Accuracy = 0.09, Loss = 2.294
[2019-04-26 19:02] Train Step 0460/10000, Batch Size = 128, Examples/Sec = 18205.19, Accuracy = 0.12, Loss = 2.303
[2019-04-26 19:02] Train Step 0470/10000, Batch Size = 128, Examples/Sec = 18165.15, Accuracy = 0.12, Loss = 2.316
[2019-04-26 19:02] Train Step 0480/10000, Batch Size = 128, Examples/Sec = 18265.26, Accuracy = 0.10, Loss = 2.311
[2019-04-26 19:02] Train Step 0490/10000, Batch Size = 128, Examples/Sec = 18137.53, Accuracy = 0.11, Loss = 2.300
[2019-04-26 19:02] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 18229.29, Accuracy = 0.16, Loss = 2.292
[2019-04-26 19:02] Train Step 0510/10000, Batch Size = 128, Examples/Sec = 18018.83, Accuracy = 0.12, Loss = 2.313
[2019-04-26 19:02] Train Step 0520/10000, Batch Size = 128, Examples/Sec = 18171.91, Accuracy = 0.11, Loss = 2.327
[2019-04-26 19:02] Train Step 0530/10000, Batch Size = 128, Examples/Sec = 18127.73, Accuracy = 0.10, Loss = 2.299
[2019-04-26 19:02] Train Step 0540/10000, Batch Size = 128, Examples/Sec = 18311.99, Accuracy = 0.10, Loss = 2.320
[2019-04-26 19:02] Train Step 0550/10000, Batch Size = 128, Examples/Sec = 18203.33, Accuracy = 0.09, Loss = 2.300
[2019-04-26 19:02] Train Step 0560/10000, Batch Size = 128, Examples/Sec = 18195.93, Accuracy = 0.09, Loss = 2.322
[2019-04-26 19:02] Train Step 0570/10000, Batch Size = 128, Examples/Sec = 18155.93, Accuracy = 0.07, Loss = 2.330
[2019-04-26 19:02] Train Step 0580/10000, Batch Size = 128, Examples/Sec = 18244.78, Accuracy = 0.09, Loss = 2.318
[2019-04-26 19:02] Train Step 0590/10000, Batch Size = 128, Examples/Sec = 17639.92, Accuracy = 0.11, Loss = 2.301
[2019-04-26 19:02] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 18130.18, Accuracy = 0.10, Loss = 2.313
[2019-04-26 19:02] Train Step 0610/10000, Batch Size = 128, Examples/Sec = 18166.38, Accuracy = 0.06, Loss = 2.307
[2019-04-26 19:02] Train Step 0620/10000, Batch Size = 128, Examples/Sec = 18074.64, Accuracy = 0.10, Loss = 2.305
[2019-04-26 19:02] Train Step 0630/10000, Batch Size = 128, Examples/Sec = 17820.26, Accuracy = 0.09, Loss = 2.302
[2019-04-26 19:02] Train Step 0640/10000, Batch Size = 128, Examples/Sec = 18173.76, Accuracy = 0.06, Loss = 2.305
[2019-04-26 19:02] Train Step 0650/10000, Batch Size = 128, Examples/Sec = 18197.78, Accuracy = 0.10, Loss = 2.313
[2019-04-26 19:02] Train Step 0660/10000, Batch Size = 128, Examples/Sec = 18148.57, Accuracy = 0.09, Loss = 2.314
[2019-04-26 19:02] Train Step 0670/10000, Batch Size = 128, Examples/Sec = 18143.05, Accuracy = 0.13, Loss = 2.296
[2019-04-26 19:02] Train Step 0680/10000, Batch Size = 128, Examples/Sec = 18211.98, Accuracy = 0.13, Loss = 2.290
[2019-04-26 19:02] Train Step 0690/10000, Batch Size = 128, Examples/Sec = 18063.69, Accuracy = 0.07, Loss = 2.300
[2019-04-26 19:02] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 18179.91, Accuracy = 0.12, Loss = 2.303
[2019-04-26 19:02] Train Step 0710/10000, Batch Size = 128, Examples/Sec = 18158.39, Accuracy = 0.09, Loss = 2.316
[2019-04-26 19:02] Train Step 0720/10000, Batch Size = 128, Examples/Sec = 18116.11, Accuracy = 0.09, Loss = 2.315
[2019-04-26 19:02] Train Step 0730/10000, Batch Size = 128, Examples/Sec = 18179.29, Accuracy = 0.11, Loss = 2.310
[2019-04-26 19:02] Train Step 0740/10000, Batch Size = 128, Examples/Sec = 18280.19, Accuracy = 0.07, Loss = 2.315
[2019-04-26 19:02] Train Step 0750/10000, Batch Size = 128, Examples/Sec = 18090.47, Accuracy = 0.09, Loss = 2.319
[2019-04-26 19:02] Train Step 0760/10000, Batch Size = 128, Examples/Sec = 18156.55, Accuracy = 0.06, Loss = 2.320
[2019-04-26 19:02] Train Step 0770/10000, Batch Size = 128, Examples/Sec = 18107.56, Accuracy = 0.09, Loss = 2.302
[2019-04-26 19:02] Train Step 0780/10000, Batch Size = 128, Examples/Sec = 18246.64, Accuracy = 0.12, Loss = 2.305
[2019-04-26 19:02] Train Step 0790/10000, Batch Size = 128, Examples/Sec = 18181.14, Accuracy = 0.12, Loss = 2.311
[2019-04-26 19:02] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 18155.93, Accuracy = 0.14, Loss = 2.295
[2019-04-26 19:02] Train Step 0810/10000, Batch Size = 128, Examples/Sec = 18143.05, Accuracy = 0.13, Loss = 2.305
[2019-04-26 19:02] Train Step 0820/10000, Batch Size = 128, Examples/Sec = 18163.30, Accuracy = 0.10, Loss = 2.312
[2019-04-26 19:02] Train Step 0830/10000, Batch Size = 128, Examples/Sec = 18251.60, Accuracy = 0.05, Loss = 2.319
[2019-04-26 19:02] Train Step 0840/10000, Batch Size = 128, Examples/Sec = 5707.87, Accuracy = 0.09, Loss = 2.322
[2019-04-26 19:02] Train Step 0850/10000, Batch Size = 128, Examples/Sec = 18082.55, Accuracy = 0.11, Loss = 2.305
[2019-04-26 19:02] Train Step 0860/10000, Batch Size = 128, Examples/Sec = 17940.55, Accuracy = 0.09, Loss = 2.303
[2019-04-26 19:02] Train Step 0870/10000, Batch Size = 128, Examples/Sec = 17701.57, Accuracy = 0.13, Loss = 2.305
[2019-04-26 19:02] Train Step 0880/10000, Batch Size = 128, Examples/Sec = 18170.68, Accuracy = 0.11, Loss = 2.310
[2019-04-26 19:02] Train Step 0890/10000, Batch Size = 128, Examples/Sec = 17883.18, Accuracy = 0.09, Loss = 2.319
[2019-04-26 19:02] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 18251.60, Accuracy = 0.13, Loss = 2.305
[2019-04-26 19:02] Train Step 0910/10000, Batch Size = 128, Examples/Sec = 18220.63, Accuracy = 0.09, Loss = 2.303
[2019-04-26 19:02] Train Step 0920/10000, Batch Size = 128, Examples/Sec = 18128.96, Accuracy = 0.10, Loss = 2.305
[2019-04-26 19:02] Train Step 0930/10000, Batch Size = 128, Examples/Sec = 15759.27, Accuracy = 0.11, Loss = 2.308
[2019-04-26 19:02] Train Step 0940/10000, Batch Size = 128, Examples/Sec = 18075.24, Accuracy = 0.06, Loss = 2.318
[2019-04-26 19:02] Train Step 0950/10000, Batch Size = 128, Examples/Sec = 18227.44, Accuracy = 0.09, Loss = 2.311
[2019-04-26 19:02] Train Step 0960/10000, Batch Size = 128, Examples/Sec = 18198.40, Accuracy = 0.13, Loss = 2.306
[2019-04-26 19:02] Train Step 0970/10000, Batch Size = 128, Examples/Sec = 18162.07, Accuracy = 0.09, Loss = 2.313
[2019-04-26 19:02] Train Step 0980/10000, Batch Size = 128, Examples/Sec = 18199.63, Accuracy = 0.09, Loss = 2.319
[2019-04-26 19:02] Train Step 0990/10000, Batch Size = 128, Examples/Sec = 18134.47, Accuracy = 0.10, Loss = 2.302
[2019-04-26 19:02] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 18262.16, Accuracy = 0.09, Loss = 2.313
[2019-04-26 19:02] Train Step 1010/10000, Batch Size = 128, Examples/Sec = 18144.89, Accuracy = 0.09, Loss = 2.303
[2019-04-26 19:02] Train Step 1020/10000, Batch Size = 128, Examples/Sec = 18200.25, Accuracy = 0.12, Loss = 2.316
[2019-04-26 19:02] Train Step 1030/10000, Batch Size = 128, Examples/Sec = 18122.84, Accuracy = 0.11, Loss = 2.315
[2019-04-26 19:02] Train Step 1040/10000, Batch Size = 128, Examples/Sec = 18216.92, Accuracy = 0.09, Loss = 2.317
[2019-04-26 19:02] Train Step 1050/10000, Batch Size = 128, Examples/Sec = 18231.15, Accuracy = 0.09, Loss = 2.325
[2019-04-26 19:02] Train Step 1060/10000, Batch Size = 128, Examples/Sec = 18147.95, Accuracy = 0.10, Loss = 2.299
[2019-04-26 19:02] Train Step 1070/10000, Batch Size = 128, Examples/Sec = 18075.24, Accuracy = 0.10, Loss = 2.314
[2019-04-26 19:02] Train Step 1080/10000, Batch Size = 128, Examples/Sec = 18247.26, Accuracy = 0.07, Loss = 2.296
[2019-04-26 19:02] Train Step 1090/10000, Batch Size = 128, Examples/Sec = 18183.60, Accuracy = 0.14, Loss = 2.297
[2019-04-26 19:02] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 18137.53, Accuracy = 0.12, Loss = 2.308
[2019-04-26 19:02] Train Step 1110/10000, Batch Size = 128, Examples/Sec = 18081.33, Accuracy = 0.10, Loss = 2.312
[2019-04-26 19:02] Train Step 1120/10000, Batch Size = 128, Examples/Sec = 18181.76, Accuracy = 0.03, Loss = 2.314
[2019-04-26 19:02] Train Step 1130/10000, Batch Size = 128, Examples/Sec = 18219.39, Accuracy = 0.09, Loss = 2.318
[2019-04-26 19:02] Train Step 1140/10000, Batch Size = 128, Examples/Sec = 18125.90, Accuracy = 0.14, Loss = 2.311
[2019-04-26 19:02] Train Step 1150/10000, Batch Size = 128, Examples/Sec = 18121.00, Accuracy = 0.15, Loss = 2.308
[2019-04-26 19:02] Train Step 1160/10000, Batch Size = 128, Examples/Sec = 18120.39, Accuracy = 0.11, Loss = 2.298
[2019-04-26 19:02] Train Step 1170/10000, Batch Size = 128, Examples/Sec = 18158.39, Accuracy = 0.12, Loss = 2.301
[2019-04-26 19:02] Train Step 1180/10000, Batch Size = 128, Examples/Sec = 18168.84, Accuracy = 0.07, Loss = 2.322
[2019-04-26 19:02] Train Step 1190/10000, Batch Size = 128, Examples/Sec = 18211.98, Accuracy = 0.07, Loss = 2.326
[2019-04-26 19:02] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 18267.13, Accuracy = 0.08, Loss = 2.306
[2019-04-26 19:02] Train Step 1210/10000, Batch Size = 128, Examples/Sec = 18110.61, Accuracy = 0.10, Loss = 2.297
[2019-04-26 19:02] Train Step 1220/10000, Batch Size = 128, Examples/Sec = 18198.40, Accuracy = 0.13, Loss = 2.298
[2019-04-26 19:02] Train Step 1230/10000, Batch Size = 128, Examples/Sec = 18128.34, Accuracy = 0.16, Loss = 2.306
[2019-04-26 19:02] Train Step 1240/10000, Batch Size = 128, Examples/Sec = 18168.22, Accuracy = 0.13, Loss = 2.300
[2019-04-26 19:02] Train Step 1250/10000, Batch Size = 128, Examples/Sec = 18055.79, Accuracy = 0.09, Loss = 2.313
[2019-04-26 19:02] Train Step 1260/10000, Batch Size = 128, Examples/Sec = 18192.23, Accuracy = 0.10, Loss = 2.300
[2019-04-26 19:02] Train Step 1270/10000, Batch Size = 128, Examples/Sec = 18273.97, Accuracy = 0.09, Loss = 2.301
[2019-04-26 19:02] Train Step 1280/10000, Batch Size = 128, Examples/Sec = 18277.08, Accuracy = 0.07, Loss = 2.320
[2019-04-26 19:02] Train Step 1290/10000, Batch Size = 128, Examples/Sec = 18116.72, Accuracy = 0.07, Loss = 2.311
[2019-04-26 19:02] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 18038.20, Accuracy = 0.10, Loss = 2.304
[2019-04-26 19:02] Train Step 1310/10000, Batch Size = 128, Examples/Sec = 18119.17, Accuracy = 0.09, Loss = 2.303
[2019-04-26 19:02] Train Step 1320/10000, Batch Size = 128, Examples/Sec = 18152.25, Accuracy = 0.11, Loss = 2.301
[2019-04-26 19:02] Train Step 1330/10000, Batch Size = 128, Examples/Sec = 18227.44, Accuracy = 0.10, Loss = 2.300
[2019-04-26 19:02] Train Step 1340/10000, Batch Size = 128, Examples/Sec = 18149.18, Accuracy = 0.09, Loss = 2.298
[2019-04-26 19:02] Train Step 1350/10000, Batch Size = 128, Examples/Sec = 18124.06, Accuracy = 0.06, Loss = 2.320
[2019-04-26 19:02] Train Step 1360/10000, Batch Size = 128, Examples/Sec = 18200.25, Accuracy = 0.11, Loss = 2.301
[2019-04-26 19:02] Train Step 1370/10000, Batch Size = 128, Examples/Sec = 18234.25, Accuracy = 0.09, Loss = 2.308
[2019-04-26 19:02] Train Step 1380/10000, Batch Size = 128, Examples/Sec = 18184.84, Accuracy = 0.14, Loss = 2.314
[2019-04-26 19:02] Train Step 1390/10000, Batch Size = 128, Examples/Sec = 18200.25, Accuracy = 0.10, Loss = 2.316
[2019-04-26 19:02] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 18233.63, Accuracy = 0.12, Loss = 2.303
[2019-04-26 19:02] Train Step 1410/10000, Batch Size = 128, Examples/Sec = 18230.53, Accuracy = 0.09, Loss = 2.321
[2019-04-26 19:02] Train Step 1420/10000, Batch Size = 128, Examples/Sec = 18262.78, Accuracy = 0.11, Loss = 2.305
[2019-04-26 19:02] Train Step 1430/10000, Batch Size = 128, Examples/Sec = 18180.53, Accuracy = 0.08, Loss = 2.323
[2019-04-26 19:02] Train Step 1440/10000, Batch Size = 128, Examples/Sec = 18117.94, Accuracy = 0.10, Loss = 2.293
[2019-04-26 19:02] Train Step 1450/10000, Batch Size = 128, Examples/Sec = 18128.34, Accuracy = 0.12, Loss = 2.304
[2019-04-26 19:02] Train Step 1460/10000, Batch Size = 128, Examples/Sec = 18279.57, Accuracy = 0.11, Loss = 2.286
[2019-04-26 19:02] Train Step 1470/10000, Batch Size = 128, Examples/Sec = 18219.39, Accuracy = 0.09, Loss = 2.302
[2019-04-26 19:02] Train Step 1480/10000, Batch Size = 128, Examples/Sec = 18110.00, Accuracy = 0.12, Loss = 2.295
[2019-04-26 19:02] Train Step 1490/10000, Batch Size = 128, Examples/Sec = 18168.22, Accuracy = 0.11, Loss = 2.295
[2019-04-26 19:02] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 18218.16, Accuracy = 0.10, Loss = 2.296
[2019-04-26 19:02] Train Step 1510/10000, Batch Size = 128, Examples/Sec = 18212.60, Accuracy = 0.11, Loss = 2.306
[2019-04-26 19:02] Train Step 1520/10000, Batch Size = 128, Examples/Sec = 18219.39, Accuracy = 0.13, Loss = 2.304
[2019-04-26 19:02] Train Step 1530/10000, Batch Size = 128, Examples/Sec = 18190.38, Accuracy = 0.14, Loss = 2.308
[2019-04-26 19:02] Train Step 1540/10000, Batch Size = 128, Examples/Sec = 18130.18, Accuracy = 0.09, Loss = 2.305
[2019-04-26 19:02] Train Step 1550/10000, Batch Size = 128, Examples/Sec = 18272.72, Accuracy = 0.07, Loss = 2.315
[2019-04-26 19:02] Train Step 1560/10000, Batch Size = 128, Examples/Sec = 18261.54, Accuracy = 0.07, Loss = 2.308
[2019-04-26 19:02] Train Step 1570/10000, Batch Size = 128, Examples/Sec = 18217.54, Accuracy = 0.05, Loss = 2.332
[2019-04-26 19:02] Train Step 1580/10000, Batch Size = 128, Examples/Sec = 18147.34, Accuracy = 0.13, Loss = 2.291
[2019-04-26 19:02] Train Step 1590/10000, Batch Size = 128, Examples/Sec = 18163.92, Accuracy = 0.05, Loss = 2.302
[2019-04-26 19:02] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 18101.45, Accuracy = 0.13, Loss = 2.304
[2019-04-26 19:02] Train Step 1610/10000, Batch Size = 128, Examples/Sec = 18167.61, Accuracy = 0.06, Loss = 2.315
[2019-04-26 19:02] Train Step 1620/10000, Batch Size = 128, Examples/Sec = 18125.90, Accuracy = 0.11, Loss = 2.307
[2019-04-26 19:02] Train Step 1630/10000, Batch Size = 128, Examples/Sec = 18132.63, Accuracy = 0.11, Loss = 2.298
[2019-04-26 19:02] Train Step 1640/10000, Batch Size = 128, Examples/Sec = 18151.02, Accuracy = 0.08, Loss = 2.318
[2019-04-26 19:02] Train Step 1650/10000, Batch Size = 128, Examples/Sec = 18230.53, Accuracy = 0.19, Loss = 2.291
[2019-04-26 19:02] Train Step 1660/10000, Batch Size = 128, Examples/Sec = 18162.07, Accuracy = 0.10, Loss = 2.307
[2019-04-26 19:02] Train Step 1670/10000, Batch Size = 128, Examples/Sec = 18234.87, Accuracy = 0.17, Loss = 2.301
[2019-04-26 19:02] Train Step 1680/10000, Batch Size = 128, Examples/Sec = 18189.15, Accuracy = 0.13, Loss = 2.291
[2019-04-26 19:02] Train Step 1690/10000, Batch Size = 128, Examples/Sec = 18187.92, Accuracy = 0.16, Loss = 2.303
[2019-04-26 19:02] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 18169.45, Accuracy = 0.10, Loss = 2.301
[2019-04-26 19:02] Train Step 1710/10000, Batch Size = 128, Examples/Sec = 18218.16, Accuracy = 0.09, Loss = 2.314
[2019-04-26 19:02] Train Step 1720/10000, Batch Size = 128, Examples/Sec = 18127.73, Accuracy = 0.09, Loss = 2.323
